Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,32GB 3GB RAM,_1,_1_1,Dual,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,NFC,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Quad,Performance,64GB 3GB RAM,128GB 3GB RAM,256GB 3GB RAM,256GB 4GB RAM,512GB 4GB RAM,Dual_1,128GB 4GB RAM,64GB 2GB RAM,256GB 2GB RAM,128GB 2GB RAM,5G bands,Triple_1,256GB 8GB RAM,128GB 8GB RAM,128GB 12GB RAM,256GB 12GB RAM,512GB 12GB RAM,64GB 6GB RAM,128GB 6GB RAM,512GB 8GB RAM 
asus,Asus Zenfone 3 Max ZC553KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-3-max-zc553kl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - Global,"1, 2, 3, 5, 7, 8, 20 - Global","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, November","Available. Released 2016, November",151.4 x 76.2 x 8.3 mm (5.96 x 3.00 x 0.33 in),175 g (6.17 oz),"Glass front, aluminum back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.1 (Oreo), ZenUI 4",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (uses shared SIM slot),"32GB 2GB RAM, 32GB 3GB RAM, 32GB 4GB RAM","HSDPA 850 / 900 / 1900 / 2100 / 800 - Taiwan, Brazil",,"Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"16 MP, f/2.0, 1/3"", PDAF, Laser AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4100 mAh, non-removable",Fast charging 18W Reverse charging,"Titanium Gray, Glacier Silver, Rose Pink, Sand Gold","X00DDB, X00DDA, X00DD",About 190 EUR,,,HSDPA 850 / 900 / 2100 - India,eMMC 5.1,,,"8 MP, f/2.2",,Oleophobic coating,,,,,,,Up to 912 h (3G),Up to 17 h (3G),Up to 72 h,,,,,,,,,,,,,,,,,,,,GFXBench: 2.4fps (ES 3.1 onscreen),,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 3 Deluxe 5.5 ZS550KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-3-deluxe-55-inch.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28","HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, October","Available. Released 2016, October",151.5 x 76.7 x 7.8 mm (5.96 x 3.02 x 0.31 in),151 g (5.33 oz),,"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 6.1 (Marshmallow), upgradable to 7 (Nougat), ZenUI 3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),64GB 4GB RAM,eMMC 5.1,,"Dual-LED dual-tone flash, HDR, panorama",4K@30fps,"16 MP, f/2.0, PDAF, Laser AF, OIS",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable","Fast charging 18W, 60% in 40 min (advertised) Quick Charge 3.0",Shimmer Gold,Z01FD,About 280 EUR,,,24-bit/192kHz audio,,,,"8 MP, f/2.0",,Corning Gorilla Glass 4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenpad Z10 ZT500KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenpad-z10-zt500kl.jpg,LTE,N/A,,"2, 4, 5, 13",LTE-A Cat6 300/50 Mbps,"2016, October","Available. Released 2016, October",242.3 x 166.1 x 7.1 mm (9.54 x 6.54 x 0.28 in),490 g (1.08 lb),,Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","9.7 inches, 291.4 cm2 (~72.4% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat)",Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,microSDXC (dedicated slot),32GB 3GB RAM,eMMC 4.5,,"HDR, panorama",1080p@30fps,8 MP,,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE",Yes,No,Type-C 1.0 reversible connector,"Accelerometer, gyro, proximity, compass","Li-Po 7800 mAh, non-removable",,Gray,,About 300 EUR,,,,,,,5 MP,,,,No,No,,,,Up to 1344 h (3G),Up to 20 h (3G),,,,,,,,,,,,,1.25 W/kg (head),,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenwatch 3 WI503Q,https://fdn2.gsmarena.com/vv/bigpic/asus-zenwatch-3.jpg,No cellular connectivity,N/A,,,,"2016, August","Available. Released 2016, December",45 x 45 x 10.8 mm (1.77 x 1.77 x 0.43 in),48 g (1.69 oz),"Glass front (Gorilla Glass 3), stainless steel 316L frame",No,"AMOLED capacitive touchscreen, 16M colors","1.39 inches, 12.5 cm2 (~61.9% screen-to-body ratio)","400 x 400 pixels, 1:1 ratio (~287 ppi density)",Android Wear OS 2.1,Qualcomm MSM8909W Snapdragon Wear 2100,Quad-core 1.1 GHz Cortex-A7,Adreno 304,No,4GB 512MB RAM,IP67 dust/water resistant (up to 1m for 30 mins) Compatible with standard 18mm straps,,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.1, LE",No,No,No,"Accelerometer, gyro","Li-Ion 341 mAh, non-removable","Fast charging 18W, 60% in 15 min (advertised) HyperCharge","Gunmetal, Silver, Rose gold",,About 230 EUR,,,eMMC 4.5,MP3 player Voice dial/commands,,,,,Corning Gorilla Glass 3,,No,No,,,,Up to 48 h (mixed usage),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenpad 3S 10 Z500M,https://fdn2.gsmarena.com/vv/bigpic/asus-zenpad-3s.jpg,No cellular connectivity,N/A,,,,"2016, July","Available. Released 2016, August",240.5 x 163.7 x 7.2 mm (9.47 x 6.44 x 0.28 in),430 g (15.17 oz),,No,"IPS LCD capacitive touchscreen, 16M colors","9.7 inches, 291.4 cm2 (~74.0% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat)",Mediatek MT8176,Hexa-core (2x2.1 GHz Cortex-A72 & 4x1.7 GHz Cortex-A53),PowerVR GX6250,microSDXC (dedicated slot),"32GB 4GB RAM, 64GB 4GB RAM",,,"HDR, panorama",1080p@30fps,8 MP,,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE, EDR, aptX",Yes; GLONASS,No,"2.0, Type-C 1.0 reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Po 5900 mAh, non-removable (22 Wh)",Fast charging 18W Quick Charge 3.0,"Silver, Grey",P027,About 340 EUR,,,,,,,5 MP,,Oleophobic coating,,No,No,,,,,Up to 10 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 3 Max ZC520TL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-3-max-zc520tl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - Global,"1, 2, 3, 4, 5, 7, 8, 18, 19, 26, 28, 38, 41 - Taiwan","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, July","Available. Released 2016, August",149.5 x 73.7 x 8.6 mm (5.89 x 2.90 x 0.34 in),148 g (5.22 oz),"Glass front, aluminum back, aluminum frame","Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~67.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)","Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat), ZenUI 3",Mediatek MT6737M (28 nm),Quad-core 1.25 GHz Cortex-A53,Mali-T720MP2,microSDHC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM",HSDPA 850 / 900 / 2100 - India,,"LED flash, panorama, HDR",1080p@30fps,"13 MP, f/2.2, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 4130 mAh, non-removable",Reverse charging,"Titanium Grey, Glacier Silver, Sand Gold","X008D, X008DA, X008DC, X00KD",About 230 EUR,,,"1, 3, 5, 8, 40 - India",eMMC 5.0,,,"5 MP, f/2.0",,,,,,,,,Up to 720 h (3G),Up to 20 h (3G),Up to 87 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 3 Laser ZC551KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-3-laser-zc551kl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - Global,"1, 2, 3, 5, 7, 8, 20 - Global","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, July","Available. Released 2016, August",149 x 76 x 7.9 mm (5.87 x 2.99 x 0.31 in),150 g (5.29 oz),,"Hybrid Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 6.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 4GB RAM",HSDPA 800 / 850 / 900 / 1900 / 2100 - Asia,,"Dual-LED dual-tone flash, panorama, HDR",1080p@30fps (gyro-EIS),"13 MP, f/2.0, 1/3.1"", 1.12µm, Laser AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable",,"Sand Gold, Glacier Silver","Z01BDB, Z01BDA, Z01BD, Z01BDC",About 160 EUR,,,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - USA,eMMC 5.1,,,"8 MP, f/2.0, 24mm",,Corning Gorilla Glass 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 3 ZE520KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-3-ZE520KL-1.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 / 800 - Taiwan,"1, 2, 3, 5, 7, 8, 18, 19, 26, 28, 38, 39, 40, 41 - Taiwan","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps (Global) or LTE-A (2CA) Cat6 300/50 Mbps (TW/HK/SG/PH)","2016, July","Available. Released 2016, August",146.9 x 74 x 7.7 mm (5.78 x 2.91 x 0.30 in),144 g (5.08 oz),,"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)","Super IPS+ capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~68.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 6.1 (Marshmallow), upgradable to 7 (Nougat), ZenUI 3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM",HSDPA 850 / 900 / 1900 / 2100 - Global,,"Dual-LED dual-tone flash, panorama, HDR","4K@30fps, 1080p@60fps","16 MP, f/2.0, PDAF, Laser AF, 4-axis OIS",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS","FM radio, RDS","2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 2600 mAh, non-removable",,"Sapphire Black, Moonlight White, Shimmer Gold","Z017DB, Z017D, Z017DA, Z017DC, ZE520KL, ZA520KL",About 280 EUR,,,HSDPA 850 / 900 / 2100 - India,24-bit/192kHz audio,,,"8 MP, f/2.0",,Corning Gorilla Glass 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone Pegasus 3,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-pegasus-3.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 & TD-SCDMA,"1, 3, 7, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, June","Available. Released 2016, June",149.5 x 73.7 x 8.6 mm (5.89 x 2.90 x 0.34 in),158.4 g (5.57 oz),,Hybrid Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~67.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)","Android 6.0.1 (Marshmallow), ZenUI",Mediatek MT6737 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM",eMMC 5.0,,"LED flash, panorama, HDR",1080p@30fps,"13 MP, f/2.2, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 4100 mAh, non-removable",,"Gold, silver, gray, rose gold","X008, X008DB",About 210 EUR,,,,,,,"5 MP, f/2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenpad Z8,https://fdn2.gsmarena.com/vv/bigpic/asus-zenpad-z8.jpg,LTE,,,"2, 4, 5, 13",LTE-A,"2016, June","Available. Released 2016, June",205.2 mm x 136.4 mm x (unknown thickness) mm,320.1 g (11.29 oz),,Micro-SIM (built-in),"IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 193.3 cm2 (~69.1% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)",Android 6.0 (Marshmallow),Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,microSDXC (dedicated slot),16GB 2GB RAM,eMMC 4.5,,,Yes,8 MP,,,"Yes, dual speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,Accelerometer,"Li-Ion 4680 mAh, non-removable",,Black,,,,,,,,,Yes,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 3 Ultra ZU680KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-3-ultra-zu680kl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 / 800,"1, 3, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41","HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, May","Available. Released 2016, August",186.4 x 93.9 x 6.8 mm (7.34 x 3.70 x 0.27 in),233 g (8.22 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.8 inches, 127.5 cm2 (~72.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~324 ppi density)","Android 6.1 (Marshmallow), ZenUI 3",Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 3GB RAM, 128GB 4GB RAM",eMMC 5.1,,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"23 MP, f/2.0, 1/2.6"", 1.0µm, PDAF, Laser AF, 4-axis OIS",,1080p@30fps,"Yes, dual speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4600 mAh, non-removable","Fast charging 18W, 60% in 45 min (advertised) Quick Charge 3.0","Glacier Silver, Titanium Gray, Metallic Pink",,About 300 EUR,,,24-bit/192kHz audio,,,,"8 MP, f/2.0",,Corning Gorilla Glass 4,,,,,,,,Up to 34 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 3 Deluxe ZS570KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-3-deluxe-zs570kl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 29, 30, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2016, May","Available. Released 2016, August",156.4 x 77.4 x 7.5 mm (6.16 x 3.05 x 0.30 in),170 g (6.00 oz),,"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)","Super AMOLED capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm2 (~74.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)","Android 6.1 (Marshmallow), upgradable to Android 8 (Oreo), ZenUI 3",Qualcomm MSM8996 Snapdragon 820 (14 nm)Qualcomm MSM8996 Snapdragon 821 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)Quad-core (2x2.4 GHz Kryo & 2x2.0 GHz Kryo),Adreno 530,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 128GB 4GB RAM, 256GB 6GB RAM",24-bit/192kHz audio,,"Dual-LED dual-tone flash, HDR, panorama",4K@30fps,"23 MP, f/2.0, 1/2.6"", 1.0µm, PDAF, Laser AF, 4-axis OIS",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",No,"3.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable","Fast charging 18W, 60% in 40 min (advertised) Quick Charge 3.0","Glacier Silver, Titanium Gray, Shimmer Gold",Z016D,About 230 EUR,,,,,,,"8 MP, f/2.0",,Corning Gorilla Glass 4,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 3 ZE552KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-3-ze552kl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - Global,"1, 2, 3, 5, 7, 8, 20 - Global","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps (Global), LTE-A (2CA) Cat6 300/50 Mbps (Taiwan)","2016, May","Available. Released 2016, August",152.6 x 77.4 x 7.7 mm (6.01 x 3.05 x 0.30 in),155 g (5.47 oz),"Glass front (Gorilla Glass 3), glass back (Gorilla Glass 3), aluminum frame","Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)","Super IPS+ capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat), ZenUI 3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM",HSDPA 850 / 900 / 1900 / 2100 / 800 - Taiwan,,"Dual-LED dual-tone flash, panorama, HDR",4K@30fps,"16 MP, f/2.0, PDAF, Laser AF, 3-axis OIS",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",FM radio,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable",,"Sapphire Black, Moonlight White, Shimmer Gold","Z012DB, Z012D, Z012DA, Z012DC, Z012S, Z012DE",About 330 EUR,,,HSDPA 850 / 900 / 2100 - India,24-bit/192kHz audio,,,"8 MP, f/2.0",,Corning Gorilla Glass 3,,,,,,,,,,,,,,,,"Contrast ratio: 1355 (nominal),  2.563 (sunlight)",Photo / Video,Voice 65dB / Noise 70dB / Ring 76dB,Noise -86.6dB / Crosstalk -91.1dB,Endurance rating 74h,,,,,,,,,Basemark OS II 2.0: 1205,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone Max ZC550KL (2016),https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-max-zc550kl-1.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - India,"1, 3, 5, 38, 39, 40, 41 - India","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, May","Available. Released 2016, May",156 x 77.5 x 10.6 mm (6.14 x 3.05 x 0.42 in),202 g (7.13 oz),,"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","Android 6.0.1 (Marshmallow), ZenUI",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),"32GB 2GB RAM, 32GB 3GB RAM",eMMC 4.5,,"Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"13 MP, f/2.0, Laser AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable",Reverse charging,"Black, White, Orange, Blue",Z010DD,About 170 EUR,,,,,,,"5 MP, f/2.0",,Corning Gorilla Glass 4,,,,,,,Up to 914 h (3G),Up to 38 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone Go ZB450KL,https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-go-zb452kg.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 850 / 900 / 2100 - Global, India","1, 3, 5, 7, 8 - Global","HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, July","Available. Released 2016, August",136.5 x 66.7 x 11.2 mm (5.37 x 2.63 x 0.44 in),135 g (4.76 oz),,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~61.3% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)","Android 6 (Marshmallow), ZenUI 2",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (uses shared SIM slot),8GB 1GB RAM,"GSM 900 / 1800 - Taiwan, Europe",,"LED flash, HDR, panorama",720p,"8 MP, f/2.0, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS, GLONASS, BDS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 2070 mAh, removable",,"Glacier Grey/Silver, Blue/Sheer Gold, Charcoal Black, Pearl White, Glamor Red, Lemon Yellow",X009DA,About 110 EUR,,,"HSDPA 900 / 2100 - Taiwan, Europe",eMMC 4.5,,,"2 MP, f/2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
