Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,_1_1,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Infrared port,Radio,USB,Sensors,Type_1,Colors,Price,Stand-by,Talk time,SAR,Phonebook,Call records,Messaging,Games,Java,Build,Dual,128GB 6GB RAM,Charging,Models,GPRS,EDGE,SAR EU,Features_1,Keyboard
celkon,Celkon C555,https://fdn2.gsmarena.com/vv/bigpic/celkon-c555.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,3D UI,,No,,,2011,Discontinued,108.3 x 54.8 x 12.5 mm (4.26 x 2.16 x 0.49 in),108 g (3.81 oz),Dual SIM (Mini-SIM),SNS applications Photo editor Audio/video player Handwriting recognition,TFT touchscreen,"3.2 inches, 29.1 cm2 (~49.1% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",,,,,,microSDHC (dedicated slot),,2 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,"Yellow, Black",,Up to 400 h,Up to 5 h,,"1000 entries, Photocall",Yes,"SMS, MMS",Yes,Yes,,,,,,Yes,No,,,
celkon,Celkon C205,https://fdn2.gsmarena.com/vv/bigpic/celkon-c205.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,Audio/video player,,,2011,Discontinued,113 x 48.5 x 15.5 mm (4.45 x 1.91 x 0.61 in),86 g (3.03 oz),Dual SIM (Mini-SIM),,TFT,"1.8 inches, 1.80, 10.2 cm2 (~18.6% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,Black/Red,,Up to 350 h,Up to 4 h,,200 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C44,https://fdn2.gsmarena.com/vv/bigpic/celkon-c44.jpg,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,114 x 50 x 15.3 mm (4.49 x 1.97 x 0.60 in),96 g (3.39 oz),Dual SIM (Mini-SIM),Audio/video player Movie King,TFT,"2.4 inches, 17.8 cm2 (~31.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1800 mAh battery,"Black/Red, Black/Orange",,Up to 500 h,Up to 12 h,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C101,https://fdn2.gsmarena.com/vv/bigpic/celkon-c101.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,111 x 46 x 15.3 mm (4.37 x 1.81 x 0.60 in),72 g (2.54 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"1.8 inches, 10.2 cm2 (~20.0% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),,,,,,microSDHC (dedicated slot),,,,,,,Yes,No,No,No,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,Black/Orange,,Up to 500 h,Up to 4 h,,500 entries,"20 dialed, 20 received, 20 missed calls",SMS,Yes,No,,,,,,No,No,,,
celkon,Celkon C33,https://fdn2.gsmarena.com/vv/bigpic/celkon-c33.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,Audio/video player,,,2011,Discontinued,111 x 46 x 14.3 mm (4.37 x 1.81 x 0.56 in),77 g (2.72 oz),Dual SIM (Mini-SIM),,TFT,"2.0 inches, 12.6 cm2 (~24.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,,,"Stereo FM radio, recording",microUSB,,Removable Li-Ion 1000 mAh battery,"Black/Yellow, Black/Silver",,Up to 400 h,Up to 9 h 20 min,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C550,https://fdn2.gsmarena.com/vv/bigpic/celkon-c550.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,112.2 x 48.5 x 14.9 mm (4.42 x 1.91 x 0.59 in),82 g (2.89 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"2.4 inches, 17.8 cm2 (~32.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1550 mAh battery,Black/Silver,,Up to 550 h,Up to 6 h 40 min,,500 entries,Yes,"SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C66,https://fdn2.gsmarena.com/vv/bigpic/celkon-c66.jpg,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,114 x 50 x 15.3 mm (4.49 x 1.97 x 0.60 in),110 g (3.88 oz),Dual SIM (Mini-SIM),Audio/video player King Movie,TFT,"2.4 inches, 17.8 cm2 (~31.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 2000 mAh battery,Black/Red,,Up to 600 h,Up to 12 h 30 min,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,Yes,,,,,,Yes,No,,,
celkon,Celkon C339,https://fdn2.gsmarena.com/vv/bigpic/celkon-c339.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,108 x 44.5 x 15 mm (4.25 x 1.75 x 0.59 in),83 g (2.93 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"1.8 inches, 10.2 cm2 (~21.2% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,Black/Red,About 20 EUR,Up to 500 h,Up to 4 h,,200 entries,Yes,"SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C10,https://fdn2.gsmarena.com/vv/bigpic/celkon-c10.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in),81 g (2.86 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"1.8 inches, 10.2 cm2 (~20.5% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,,microSDHC (dedicated slot),,Yes,,Yes,,,Yes,No,No,No,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 800 mAh battery,Black/Red,,Up to 150 h,Up to 5 h,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C770,https://fdn2.gsmarena.com/vv/bigpic/celkon-c770.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,114 x 50 x 15.3 mm (4.49 x 1.97 x 0.60 in),102 g (3.60 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"2.4 inches, 17.8 cm2 (~31.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1500 mAh battery,"Black/Red, Black/Silver",,Up to 550 h,Up to 6 h 40 min,,1000 entries,Yes,"SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C20,https://fdn2.gsmarena.com/vv/bigpic/celkon-c20.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in),83 g (2.93 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"1.8 inches, 10.2 cm2 (~20.5% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,,microSD (dedicated slot),,Yes,,Yes,,,Yes,No,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 800 mAh battery,Black/Orange,,Up to 150 h,Up to 4 h 40 min,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C369,https://fdn2.gsmarena.com/vv/bigpic/celkon-c369.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,Audio/video player,,,2011,Discontinued,117 x 45 x 10 mm (4.61 x 1.77 x 0.39 in),102 g (3.60 oz),Dual SIM (Mini-SIM),,TFT,"2.2 inches, 15.2 cm2 (~28.9% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,LED flash,Yes,,,Yes,No,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 800 mAh battery,"Gray/Silver, Black/Silver",About 30 EUR,Up to 200 h,Up to 5 h 50 min,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C88,https://fdn2.gsmarena.com/vv/bigpic/celkon-c88.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,No,,Audio/video player King movies,,,2011,Discontinued,109 x 54.5 x 14 mm (4.29 x 2.15 x 0.55 in),98 g (3.46 oz),Dual SIM (Mini-SIM),,TFT touchscreen,"3.2 inches, 29.1 cm2 (~49.1% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",,,,,,microSDHC (dedicated slot),,2 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1300 mAh battery,Black,About 50 EUR,Up to 220 h,Up to 5 h,,2000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,Yes,,,,,,Yes,No,,,
celkon,Celkon C2000,https://fdn2.gsmarena.com/vv/bigpic/celkon-c2000.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,Audio/video player,,,2011,Discontinued,119 x 55.7 x 14 mm (4.69 x 2.19 x 0.55 in),143 g (5.04 oz),Dual SIM (Mini-SIM),,TFT,"2.8 inches, 24.3 cm2 (~36.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 2000 mAh battery,Black,About 40 EUR,Up to 650 h,Up to 11 h 40 min,,1000 entries,Yes,"SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C007,https://fdn2.gsmarena.com/vv/bigpic/celkon-c007.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Flashlight,,Spy camera,,,2011,Discontinued,110 x 46 x 11 mm (4.33 x 1.81 x 0.43 in),103 g (3.63 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"2.2 inches, 15.2 cm2 (~30.1% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1500 mAh battery,Black/Red,About 20 EUR,Up to 550 h,Up to 6 h 40 min,,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,Yes,,,,,,Yes,No,,,
celkon,Celkon C999,https://fdn2.gsmarena.com/vv/bigpic/celkon-c999.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Optical trackpad,UMTS 2100 / 1800,SNS integration Audio/video player,,"Yes, 384 kbps",2011,Discontinued,112 x 60 x 12.5 mm (4.41 x 2.36 x 0.49 in),100 g (3.53 oz),Dual SIM (Mini-SIM),,TFT,"2.4 inches, 17.8 cm2 (~26.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,,microSDHC (dedicated slot),,2 MP,,Yes,Yes,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,Black,,Up to 400 h,Up to 5 h,,1000 entries,Yes,"SMS, MMS, Email, Push Email",Yes,Yes,,,,,,,,,,QWERTY
celkon,Celkon C777,https://fdn2.gsmarena.com/vv/bigpic/celkon-c777.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,Audio/video player,,,2011,Discontinued,114.4 x 51.4 x 15.6 mm (4.50 x 2.02 x 0.61 in),104 g (3.67 oz),Dual SIM (Mini-SIM),,TFT,"2.4 inches, 17.8 cm2 (~30.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1500 mAh battery,"Black, Gray",About 30 EUR,Up to 550 h,Up to 6 h 40 min,,1000 entries,Yes,"SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C1,https://fdn2.gsmarena.com/vv/bigpic/celkon-c1.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,No,,Audio/video player,,,2011,Discontinued,105 x 55 x 9 mm (4.13 x 2.17 x 0.35 in),82 g (2.89 oz),Dual SIM (Mini-SIM),,TFT,"2.0 inches, 12.6 cm2 (~21.8% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,"Black/Yellow, Black/Red",,Up to 400 h,Up to 5 h,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,QWERTY
celkon,Celkon C444,https://fdn2.gsmarena.com/vv/bigpic/celkon-c444.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in),67 g (2.36 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"1.8 inches, 10.2 cm2 (~20.5% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,Black/Silver,About 20 EUR,Up to 400 h,Up to 5 h,,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C2,https://fdn2.gsmarena.com/vv/bigpic/celkon-c2.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,No,,Audio/video player,,,2011,Discontinued,99 x 56 x 9 mm (3.90 x 2.20 x 0.35 in),75 g (2.65 oz),Dual SIM (Mini-SIM),,TFT,"1.8 inches, 9.8 cm2 (~17.7% screen-to-body ratio)",160 x 228 pixels (~155 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,No,No,Yes,No,,,Stereo FM radio,Proprietary,,Removable Li-Ion 1000 mAh battery,"Black, White, Gray",,Up to 400 h,Up to 5 h,,800 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,QWERTY
celkon,Celkon C225,https://fdn2.gsmarena.com/vv/bigpic/celkon-c225.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,Audio/video player,,,2011,Discontinued,111 x 44 x 10 mm (4.37 x 1.73 x 0.39 in),82 g (2.89 oz),Dual SIM (Mini-SIM),,TFT,"2.2 inches, 15.0 cm2 (~30.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,Black/Silver,About 30 EUR,Up to 500 h,Up to 4 h,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C111,https://fdn2.gsmarena.com/vv/bigpic/celkon-c111.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,111 x 46 x 11.4 mm (4.37 x 1.81 x 0.45 in),82 g (2.89 oz),Dual SIM (Mini-SIM),Black list Audio/video player,TFT,"2.2 inches, 15.2 cm2 (~29.8% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,"White/Red, Black/Silver",,Up to 500 h,Up to 4 h,,250 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C99,https://fdn2.gsmarena.com/vv/bigpic/celkon-c99.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,No,,Audio/video player,,,2010,Discontinued,110 x 55 x 10 mm (4.33 x 2.17 x 0.39 in),86 g (3.03 oz),Dual SIM (Mini-SIM),,TFT touchscreen,"2.8 inches, 24.3 cm2 (~40.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,,,,microSDHC (dedicated slot),,2 MP,,Yes,,,Yes,Yes,No,Yes,No,,,Stereo FM radio,Proprietary,,Removable Li-Ion 800 mAh battery,Black/Red,About 40 EUR,Up to 200 h,Up to 5 h 50 min,,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C3,https://fdn2.gsmarena.com/vv/bigpic/celkon-c3.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,117 x 61 x 13 mm (4.61 x 2.40 x 0.51 in),129 g (4.55 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"2.2 inches, 15.2 cm2 (~21.3% screen-to-body ratio)",220 x 176 pixels (~128 ppi density),,,,,,microSDHC (dedicated slot),,Yes,,Yes,,,Yes,No,No,Yes,No,,,Stereo FM radio,Proprietary,,Removable Li-Ion 1300 mAh battery,Black/White,,Up to 500 h,Up to 6 h,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,Java,,,,,,Yes,No,,,QWERTY
celkon,Celkon C669,https://fdn2.gsmarena.com/vv/bigpic/celkon-c669.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2010,Discontinued,115 x 46 x 11 mm (4.53 x 1.81 x 0.43 in),96 g (3.39 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"2.4 inches, 17.8 cm2 (~33.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,No,No,Yes,No,,,Stereo FM radio,Proprietary,,Removable Li-Ion 1300 mAh battery,Black/Red,About 30 EUR,Up to 500 h,Up to 6 h 40 min,,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C9,https://fdn2.gsmarena.com/vv/bigpic/celkon-c9.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Trackball,,No,,,2010,Discontinued,109 x 60 x 11 mm (4.29 x 2.36 x 0.43 in),103 g (3.63 oz),Dual SIM (Mini-SIM),SNS sites shortcuts Audio/video player,TFT,"2.4 inches, 17.8 cm2 (~27.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,,microSDHC (dedicated slot),,3.2 MP,,Yes,,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,No,,,Stereo FM radio,Proprietary,,Removable Li-Ion 1050 mAh battery,"Black, White",About 20 EUR,Up to 500 h,Up to 6 h,,2000 entries,Yes,"SMS, MMS",Yes,Java,,,,,,Yes,Yes,,,QWERTY
celkon,Celkon C11,https://fdn2.gsmarena.com/vv/bigpic/celkon-c11.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,98 x 50 x 12 mm (3.86 x 1.97 x 0.47 in),75 g (2.65 oz),Dual SIM (Mini-SIM),SNS applications Audio/video player,TFT,"1.5 inches, 7.1 cm2 (~14.5% screen-to-body ratio)",128 x 160 pixels (~137 ppi density),,,,,,microSD (dedicated slot),,,,,,,Yes,No,No,Yes,No,,,Stereo FM radio,Proprietary,,Removable Li-Ion 800 mAh battery,"Gray, White",,Up to 150 h,Up to 5 h,,500 entries,Yes,"SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C333,https://fdn2.gsmarena.com/vv/bigpic/celkon-c333.jpg,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,110 x 46.5 x 16 mm (4.33 x 1.83 x 0.63 in),88 g (3.10 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"1.8 inches, 10.2 cm2 (~19.9% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),,,,,,microSDHC (dedicated slot),,Yes,,Yes,,,Yes,No,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1200 mAh battery,Black/Red,About 20 EUR,Up to 850 h,Up to 5 h,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,No,No,,,
celkon,Celkon C6,https://fdn2.gsmarena.com/vv/bigpic/celkon-c6.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,No,,Audio/video player,,,2011,Discontinued,98 x 49 x 10 mm (3.86 x 1.93 x 0.39 in),82 g (2.89 oz),Dual SIM (Mini-SIM),,TFT,"2.0 inches, 12.6 cm2 (~26.2% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,Yes,No,,,Stereo FM radio,Proprietary,,Removable Li-Ion 1000 mAh battery,Black,,Up to 400 h,Up to 6 h,,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,Yes,,,QWERTY
celkon,Celkon C509,https://fdn2.gsmarena.com/vv/bigpic/celkon-c509.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2010,Discontinued,108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in),106 g (3.74 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"1.8 inches, 10.2 cm2 (~20.5% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,,microSD (dedicated slot),,Yes,,Yes,,,Yes,No,No,No,No,,,Stereo FM radio,Proprietary,,Removable Li-Ion 1800 mAh battery,Black/Red,,Up to 600 h,Up to 7 h 30 min,,500 entries,"20 dialed, 20 received, 20 missed calls",SMS,Yes,No,,,,,,No,No,,,
celkon,Celkon C5,https://fdn2.gsmarena.com/vv/bigpic/celkon-c5.JPG,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,No,,Audio/video player,,,2011,Discontinued,109 x 54 x 13 mm (4.29 x 2.13 x 0.51 in),94 g (3.32 oz),Dual SIM (Mini-SIM),,TFT,"2.0 inches, 12.6 cm2 (~21.4% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,Black,,Up to 400 h,Up to 6 h,,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,QWERTY
celkon,Celkon C7,https://fdn2.gsmarena.com/vv/bigpic/celkon-c7.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,No,,Audio/video player,,,2011,Discontinued,104 x 57 x 11.5 mm (4.09 x 2.24 x 0.45 in),102 g (3.60 oz),Dual SIM (Mini-SIM),,TFT,"2.0 inches, 12.6 cm2 (~21.2% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,,,,microSDHC (dedicated slot),,VGA,,Yes,,,Yes,,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,"Black, Red",,Up to 400 h,Up to 5 h,,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,QWERTY
celkon,Celkon C22,https://fdn2.gsmarena.com/vv/bigpic/celkon-c22.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,108 x 47 x 15 mm (4.25 x 1.85 x 0.59 in),75 g (2.65 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"1.8 inches, 10.2 cm2 (~20.1% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),,,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,,,Yes,,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,Black/Red,,Up to 400 h,Up to 5 h,,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C347,https://fdn2.gsmarena.com/vv/bigpic/celkon-c347.jpg,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2011,Discontinued,105 x 43 x 11 mm (4.13 x 1.69 x 0.43 in),69 g (2.43 oz),Dual SIM (Mini-SIM),Audio/video player,TFT,"1.8 inches, 10.2 cm2 (~22.6% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),,,,,,microSDHC (dedicated slot),,VGA,,Yes,,,Yes,,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,Black/Red,,Up to 400 h,Up to 5 h 20 min,,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
celkon,Celkon C357,https://fdn2.gsmarena.com/vv/bigpic/celkon-c357.jpg,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,Flashlight,,No,,,2010,Discontinued,105 x 43 x 14 mm (4.13 x 1.69 x 0.55 in),80 g (2.82 oz),Dual SIM (Mini-SIM),Black/white list Audio/video player,TFT,"1.8 inches, 10.2 cm2 (~22.6% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),,,,,,microSDHC (dedicated slot),,VGA,,Yes,,,Yes,,No,2.0,No,,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,Black/Blue,,Up to 400 h,Up to 5 h 20 min,,1000 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,Yes,No,,,
