Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser
yezz,Yezz Classic C20,https://fdn2.gsmarena.com/vv/bigpic/yezz-chico-2c-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,,,,,"2012, February. Released 2012, April",Discontinued,105 x 45 x 14.4 mm (4.13 x 1.77 x 0.57 in),55 g without battery (1.94 oz),,Dual SIM (Mini-SIM),"TFT, 65K colors","1.8 inches, 10.2 cm2 (~21.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),Flashlight,,,,,microSDHC (dedicated slot),32Mb 32Mb RAM,,,No,VGA,,,Yes,No,Whatsapp messenger Video player Music player Organizer Predictive Text Input,No,2.1,No,,Stereo FM radio,Proprietary,,Removable Li-Ion 550 mAh battery,,"Blue, Gray, Green, Red, White, Black",,,,,,,,,,,,,,,,,,,Up to 150 h,1.33 W/kg (head)     0.84 W/kg (body),Up to 4 h,,,Up to 48 kbps,No,,,Yes,Yes,"SMS, MMS, IM",Yes,No,
yezz,Yezz Chico 2 YZ201,https://fdn2.gsmarena.com/vv/bigpic/yezz-chico-2-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,,,,,"2012, February. Released 2012, April",Discontinued,105 x 45 x 14.4 mm (4.13 x 1.77 x 0.57 in),55 g without battery (1.94 oz),,Dual SIM (Mini-SIM),"TFT, 256K colors","1.8 inches, 10.2 cm2 (~21.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),Flashlight,,,,,microSDHC (dedicated slot),64MB 32MB,,,,,,,Yes,No,"Facebook, MSN, Twitter, Yahoo Video Player Music Player Organizer Predictive Text Input",No,No,No,,Stereo FM radio,Proprietary,,Removable Li-Ion 550 mAh battery,,"Blue, Gray, Purple, Red, White",,,,,,,,,,,,,,,,,,,Up to 150 h,0.62 W/kg (head)     0.53 W/kg (body),Up to 4 h,,,Up to 48 kbps,No,,,Yes,Yes,"SMS, MMS, IM",Yes,No,
yezz,Yezz Andy YZ1100,https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,,,,,"2011, November. Released 2011, November",Discontinued,107.5 x 57.7 x 14.9 mm (4.23 x 2.27 x 0.59 in),71 g without battery (2.50 oz),,Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","3.2 inches, 30.5 cm2 (~49.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",No,Android 2.2.1 (Froyo),Mediatek MT6516,416 MHz ARM9,,microSDHC (dedicated slot),512MB 128MB RAM,,,Yes,2 MP,,,Yes,Yes,MP4/WMV/H.264 player MP3/WAV/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input,Wi-Fi 802.11 b/g,2.0,"Yes, with A-GPS",,Stereo FM radio,microUSB,"Accelerometer, proximity, compass",Removable Li-Ion 1100 mAh battery,,"Blue, Purple, White, Black",,,,,,,,,,,,,,,,,,,Up to 48 h,,Up to 3 h,,,Yes,Up to 60 kbps,,,,,,,,
yezz,Yezz Fashion F10,https://fdn2.gsmarena.com/vv/bigpic/yezz-f10.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 & SIM 3,Flashlight,,,,,"2012, November. Released 2013, April",Discontinued,102 x 59 x 13.7 mm (4.02 x 2.32 x 0.54 in),72 g without battery (2.54 oz),,Triple SIM (Mini-SIM),"TFT, 65K colors","2.2 inches, 15.2 cm2 (~25.3% screen-to-body ratio)",220 x 176 pixels (~128 ppi density),No,,,,,microSDHC (dedicated slot),64Mb 32Mb RAM,,,Yes,1.3 MP,,,Yes,Yes,Whatsapp messenger Analog TV Video Player Music Player Organizer,No,"2.1, A2DP",No,,Stereo FM radio,microUSB,,Removable Li-Ion 600 mAh battery,,"Black, Blue, Red, White",,,,,,,,,,,,,,,,,,,Up to 400 h,,Up to 5 h 30 min,,,Up to 48 kbps,No,,QWERTY,Yes,Yes,SMS,Yes,No,
yezz,Yezz Bono 3G YZ700,https://fdn2.gsmarena.com/vv/bigpic/yezz-bono-3g-new.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,UMTS 850 / 1900 - SIM 1 only,,,"Yes, 384 kbps","2011, November. Released 2011, November",Discontinued,110.8 x 60 x 12.4 mm (4.36 x 2.36 x 0.49 in),68 g without battery (2.40 oz),,Dual SIM (Mini-SIM),"TFT, 256K colors","2.0 inches, 12.6 cm2 (~18.9% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),"Facebook, Yahoo, MSN, Twitter Video Player Music Player Organizer",,,,,microSDHC (dedicated slot),128MB 64MB,,,Yes,1.3 MP,,,Yes,Yes,,No,2.0,No,,"Stereo FM radio, recording",microUSB,,Removable Li-Ion 1000 mAh battery,,"Red, Blue, Purple, Black, White",,,,,,,,,,,,,,,Yes,,,,Up to 180 h,1.07 W/kg (head)     1.10 W/kg (body),Up to 4 h,,,,,,QWERTY,Yes,Yes,"SMS, MMS, IM",Yes,No,
yezz,Yezz Moda YZ600,https://fdn2.gsmarena.com/vv/bigpic/yezz-moda-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,,,,,"2011, November. Released 2011, November",Discontinued,103.5 x 59.4 x 12.9 mm (4.07 x 2.34 x 0.51 in),63 g without battery (2.22 oz),,Dual SIM (Mini-SIM),"TFT, 256K colors","2.2 inches, 15.0 cm2 (~24.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)",No,,,,,microSDHC (dedicated slot),128MB 64MB,,,Yes,2 MP,,,Yes,No,"Facebook, MSN, Twitter Video Player Music Player Organizer",No,2.0,No,,"Stereo FM radio, recording",miniUSB,,Removable Li-Ion 1000 mAh battery,,"Black, White",,,,,,,,,,,,,,,,,,,Up to 180 h,1.25 W/kg (head)     1.14 W/kg (body),Up to 3 h,,,Up to 48 kbps,No,,QWERTY,Yes,Yes,"SMS, MMS, IM",Yes,Yes,
yezz,Yezz Ritmo YZ400,https://fdn2.gsmarena.com/vv/bigpic/yezz-ritmo-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,,,,,"2011, November. Released 2011, November",Discontinued,106.7 x 45.1 x 13.5 mm (4.20 x 1.78 x 0.53 in),55 g without battery (1.94 oz),,Dual SIM (Mini-SIM),"TFT, 65K colors","1.8 inches, 10.0 cm2 (~20.9% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~111 ppi density)",No,,,,,microSDHC (dedicated slot),64MB 32MB,,,Yes,1.3 MP,,,Yes,Yes,"Facebook, MSN, Twitter, Yahoo Video Player Music Player Organizer Predictive text input",No,2.0,No,,"Stereo FM radio, recording",microUSB,,Removable Li-Ion 800 mAh battery,,"Blue, Gray, Pink, Red, Violet",,,,,,,,,,,,,,,,,,,Up to 144 h,1.02 W/kg (head)     0.58 W/kg (body),Up to 3 h,,,Up to 48 kbps,No,,,Yes,Yes,"SMS, MMS, IM",Yes,No,
yezz,Yezz Zenior YZ888,https://fdn2.gsmarena.com/vv/bigpic/yezz-zenior-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,,,,,"2011, November. Released 2011, November",Discontinued,113.8 x 51.1 x 13.8 mm (4.48 x 2.01 x 0.54 in),70 g without battery (2.47 oz),,Dual SIM (Mini-SIM),"TFT, 65K colors","1.8 inches, 10.2 cm2 (~17.5% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),Flashlight SOS button,,,,,microSDHC (dedicated slot),64MB,,,Yes,Yes,,,Yes,Yes,Video Player Music Player Organizer Predictive text input,No,No,No,,Stereo FM radio,microUSB,,Removable Li-Ion 1000 mAh battery,,"Black, Gold, Gray, Red",,,,,,,,,,,,,,,,,,,Up to 144 h,,Up to 3 h,,,Up to 48 kbps,No,,,Yes,Yes,"SMS, MMS",No,No,
yezz,Yezz Clasico YZ300,https://fdn2.gsmarena.com/vv/bigpic/yezz-clasico-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,GSM 850 / 900 / 1800 / 1900 - SIM 2,,,,,"2011, November. Released 2011, November",Discontinued,102.5 x 42 x 13.8 mm (4.04 x 1.65 x 0.54 in),50 g without battery (1.76 oz),,Dual SIM (Mini-SIM),"TFT, 256K colors","1.8 inches, 10.0 cm2 (~23.3% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~111 ppi density)",Flashlight,,,,,microSDHC (dedicated slot),64MB,,,Yes,1.3 MP,,,Yes,No,"Facebook, MSN, Twitter, Yahoo Video Player Music Player Organizer Predictive text input",No,2.0,No,,"Stereo FM radio, recording",miniUSB,,Removable Li-Ion 800 mAh battery,,"Red, Blue, Gray, Silver",,,,,,,,,,,,,,,,,,,Up to 144 h,0.62 W/kg (head)     0.53 W/kg (body),Up to 3 h,,,Up to 48 kbps,No,,,Yes,Yes,"SMS, MMS, IM",Yes,No,
yezz,Yezz Chico YZ200,https://fdn2.gsmarena.com/vv/bigpic/yezz-chico.jpg,GSM,GSM 850 / 1900,Flashlight,,,,,"2011, November. Released 2011, November",Discontinued,105 x 48 x 11.4 mm (4.13 x 1.89 x 0.45 in),50 g without battery (1.76 oz),,Mini-SIM,"TFT, 4096 colors","1.4 inches, 6.1 cm2 (~12.0% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~143 ppi density)",No,,,,,No,16MB,,,,,,,Yes,No,,No,No,No,,Stereo FM radio,miniUSB,,Removable Li-Ion 350 mAh battery,,"Gray, Blue, Pink, Red",,,,,,,,,,,,,,,,,,,Up to 144 h,,Up to 2 h,,,No,No,,,Yes,Yes,SMS,Yes,No,
