Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Video,,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Type_1,Stand-by,Talk time,Colors,SAR EU,Features,Single_1,Video_1,Music play,3G bands,Speed,Price,Keyboard,Phonebook,Call records,Messaging,Games,Java,SAR,_1_1,Browser,Protection,Camera,Loudspeaker_1,Audio quality,Display,Battery life,Models,Infrared port,Alert types,Clock,Alarm,4G bands,5G bands,Build,Triple,Features_1,NFC,Charging,Performance,Quad,256GB 8GB RAM,128GB 4GB RAM,64GB 3GB RAM,128GB 6GB RAM,64GB 6GB RAM,Dual,64GB 4GB RAM,32GB 3GB RAM 
sony,Sony Tablet P,https://fdn2.gsmarena.com/vv/bigpic/sony-tablet-p.jpg,GSM,GSM 850 / 900 / 1800 / 1900 N/A,No,No,"2012, Q1. Released 2012, September",Discontinued,"180 x 158 x 14 mm (opened), 180 x 79 x 28 mm (closed)",372 g (13.12 oz),Mini-SIM,"Dual TFT capacitive touchscreen, 16M colors","5.5 inches, 75.0 cm2 (~26.4% screen-to-body ratio)",1024 x 480 pixels (~206 ppi density),"Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",720p@30fps,MP4/H.264 player MP3/WAV/eAAC+/OGG player Organizer Voice memo Predictive text input,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, DLNA","2.1, A2DP",Yes,No,microUSB 2.0,"Accelerometer, gyro, compass",,Non-removable Li-Ion 3080 mAh battery,Up to 120 h,,Silver/Black,,,VGA,,Up to 17 h,,,About 210 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sony,Sony Tablet P 3G,https://fdn2.gsmarena.com/vv/bigpic/sony-tablet-p.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,"2011, August. Released 2011, November",Discontinued,"180 x 158 x 14 mm (opened), 180 x 79 x 28 mm (closed)",372 g (13.12 oz),Mini-SIM,"Dual TFT capacitive touchscreen, 16M colors","5.5 inches, 75.0 cm2 (~26.4% screen-to-body ratio)",1024 x 480 pixels (~206 ppi density),"Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"microSDHC (dedicated slot), 2 GB included",4GB 1GB RAM,"5 MP, AF",720p@30fps,MP4/H.264 player MP3/WAV/eAAC+/OGG player Organizer Voice memo Predictive text input,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, DLNA","2.1, A2DP",Yes,No,microUSB 2.0,"Accelerometer, gyro, compass",,Non-removable Li-Ion 3080 mAh battery,Up to 120 h,,Silver/Black,,,VGA,,Up to 17 h,HSDPA 850 / 900 / 1900 / 2100,HSPA 14.4/5.76 Mbps,About 180 EUR,,,,,,,,,,,,,,,,,,,,,17 - AT&T,,,,,,,,,,,,,,,,
sony,Sony Tablet S 3G,https://fdn2.gsmarena.com/vv/bigpic/sony-tablet-s.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,,,"2011, August. Released 2011, September",Discontinued,241.2 x 174.3 x 10.1-20.6 mm,625 g (1.38 lb),Mini-SIM,"TFT capacitive touchscreen, 16M colors","9.4 inches, 256.2 cm2 (~60.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~161 ppi density)","Android 3.2 (Honeycomb), upgradable to 4.0.3 (Ice Cream Sandwich)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"SD, up to 32 GB","16GB 1GB RAM, 32GB 1GB RAM","5 MP, AF",720p@30fps,MP4/H.264 player MP3/WAV/eAAC+/OGG player Organizer Voice memo Predictive text input,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, DLNA","2.1, A2DP, EDR",Yes,No,"microUSB 2.0 (MHL TV-out), USB On-The-Go","Accelerometer, gyro, compass",,Non-removable Li-Ion battery,Up to 400 h,Up to 7 h,Black,,,VGA,,Up to 31 h,HSDPA 900 / 2100,HSPA 14.4/5.76 Mbps,About 260 EUR,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,
sony,Sony Tablet S,https://fdn2.gsmarena.com/vv/bigpic/sony-tablet-s.jpg,No cellular connectivity,N/A,No,No,"2011, August. Released 2011, September",Discontinued,241.2 x 174.3 x 10.1-20.6 mm,598 g (1.32 lb),No,"TFT capacitive touchscreen, 16M colors","9.4 inches, 256.2 cm2 (~60.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~161 ppi density)","Android 3.1 (Honeycomb), upgradable to 4.0.3 (Ice Cream Sandwich)",Nvidia Tegra 2 T20,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"SD, up to 32 GB","16GB 1GB RAM, 32GB 1GB RAM","5 MP, AF",720p@30fps,MP4/H.264 player MP3/WAV/eAAC+/OGG player Organizer Voice memo Predictive text input,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, DLNA","2.1, A2DP, EDR",Yes,No,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, compass",,Non-removable Li-Ion battery,Up to 430 h,Up to 7 h,Black,,,VGA,,Up to 31 h,,,About 180 EUR,,,,,,,,,,,,,,,,"sgpt111, sgpt112",Yes,,,,,,,,,,,,,,,,,,,,
sony,Sony CMD Z7,https://fdn2.gsmarena.com/vv/bigpic/soz7.gif,GSM,GSM 900 / 1800,No,No,"2001, Q4",Discontinued,"91 x 50 x 25 mm, 90 cc (3.58 x 1.97 x 0.98 in)",95 g (3.35 oz),Mini-SIM,"Grayscale graphic, 4 shades",,"96 x 92 pixels, 6 lines, 1:1 ratio",,,,,No,,,,Advanced Jog Dial (5D) Wallpaper download,Yes,No,No,No,No,No,,,Keeps fax and email for phonebook entries Message templates Several phonebook groups 20 SMS messages in phone,Removable Li-Po battery,135 h - 240 h,3 h - 5 h,,,,,,,,,,,500,"10 dialed, 10 received, 10 missed calls","SMS, Email",Yes,No,,Predictive text input Organizer Voice Memo,"WAP, HTML (MS)",,,,,,,,,Downloadable polyphonic ringtones,Yes,Yes,,,,,,,,,,,,,,,,,
sony,Sony Xperia LT29i Hayabusa,https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-lt29i-hayabusa.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Up to 86 kbps,Up to 237 kbps,"Exp. announcement 2012, August",Discontinued,8.6mm thick,127g (4.48 oz),Mini-SIM,"LED-backlit LCD, capacitive touchscreen, 16M colors","4.6 inches, 58.3 cm2 (~64.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~319 ppi density)",Android 4.0 (Ice Cream Sandwich),Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),1GB RAM,"13 MP, AF",1080p@30fps,HDMI port MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player TrackID music recognition Document viewer Voice memo/dial/commands Predictive text input,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass",,Removable Li-Ion 1700 mAh battery,,,Black,,"LED flash, panorama",Yes,,,HSDPA,HSPA 21.1/5.76 Mbps,,,,,,,,,,,Scratch-resistant glass,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,
sony,Sony CMD J70,https://fdn2.gsmarena.com/vv/bigpic/soj70.gif,GSM,GSM 900 / 1800,No,No,"2001, Q4",Discontinued,113 x 44 x 21 mm (4.45 x 1.73 x 0.83 in),92 g (3.25 oz),Mini-SIM,"Grayscale graphic, 4 shades",,"96 x 92 pixels, 6 lines, 1:1 ratio",,,,,No,,,,Advanced Jog Dial Wallpaper download,Yes,No,No,No,No,No,,,Message templates Several phonebook groups,Removable Li-Ion battery,200 h,3 h 20 min - 6 h,,,,,,,,,,,500,"10 dialed, 10 received, 10 missed calls","SMS, Email",Yes,No,,Predictive text input Organizer Recordable sounds for calls and events,"WAP, HTML (MS)",,,,,,,,,Downloadable polyphonic ringtones,Yes,Yes,,,,,,,,,,,,,,,,,
sony,Sony CMD J7,https://fdn2.gsmarena.com/vv/bigpic/soj7.gif,GSM,GSM 900 / 1800,No,No,"2001, Q4",Discontinued,113 x 44 x 21 mm (4.45 x 1.73 x 0.83 in),92 g (3.25 oz),Mini-SIM,"Grayscale graphic, 4 shades",,"96 x 92 pixels, 6 lines, 1:1 ratio",,,,,No,,,,Advanced Jog Dial Wallpaper download,Yes,No,No,No,No,No,,,Message templates Several phonebook groups,Removable Li-Ion battery,200 h,3 h 20 min - 6 h,,,,,,,,,,,500,"10 dialed, 10 received, 10 missed calls","SMS, Email",Yes,No,,Predictive text input Organizer Recordable sounds for calls and events,"WAP, HTML (MS)",,,,,,,,,Downloadable polyphonic ringtones,Yes,Yes,,,,,,,,,,,,,,,,,
sony,Sony CMD MZ5,https://fdn2.gsmarena.com/vv/bigpic/sony-cmd-mz5.jpg,GSM,GSM 900 / 1800,No,No,May 2001,Discontinued,"90 x 49 x 30 mm, 100 cc (3.54 x 1.93 x 1.18 in)",110 g (3.88 oz),Mini-SIM,"Grayscale graphic, 4 shades",,"96 x 72 pixels, 5 lines, 4:3 ratio",,,,,No,,,,Advanced Jog Dial,No,No,No,No,No,No,,,64MB MagicGate Memory Stick Can store music and files Keeps fax and email for phonebook entries Message templates Several phonebook groups,Removable Li-Ion 620 mAh battery,30 h - 150 h,90 min - 220 min,,,,,,,,,,,500,,"SMS, Email","4 - Sport Fishing, Disc Golf, Clay Shooting, Mole Hitting",No,,MP3 player Predictive text input Organizer Answering machine,"WAP, HTML",,,,,,,,,Vibration; Monophonic ringtones,Yes,Yes,,,,,,,,,,,,,,,,,
sony,Sony CMD J6,https://fdn2.gsmarena.com/vv/bigpic/soj6.gif,GSM,GSM 900 / 1800,No,No,2001,Discontinued,123 x 43 x 20 mm (4.84 x 1.69 x 0.79 in),82 g (2.89 oz),Mini-SIM,"Grayscale graphic, 4 shades",,"96 x 92 pixels, 6 lines, 1:1 ratio",,,,,No,,,,Advanced Jog Dial,No,No,No,No,No,No,,,Message templates Several phonebook groups,Removable Li-Ion battery,120 h,3 h,,,,,,,,,,,500,"10 dialed, 10 received, 10 missed calls","SMS, Email","4 - Bannanas, PicPuz, MindBlaster, SandArt",No,,Predictive text input Organizer Recordable sounds for calls and events,"WAP, HTML (MS)",,,,,,,,,Vibration; Monophonic ringtones,Yes,Yes,,,,,,,,,,,,,,,,,
sony,Sony CMD J5,https://fdn2.gsmarena.com/vv/bigpic/soj5.gif,GSM,GSM 900 / 1800,No,No,2000,Discontinued,123 x 45 x 20 mm (4.84 x 1.77 x 0.79 in),85 g (3.00 oz),Mini-SIM,"Grayscale graphic, 4 shades",,"96 x 92 pixels, 6 lines, 1:1 ratio",,,,,No,,,,Advanced Jog Dial,No,No,No,No,No,No,,,Message templates Several phonebook groups,Removable Li-Ion battery,120 h,3 h,Silver,,,,,,,,,,500,"10 dialed, 10 received, 10 missed calls","SMS, Email","4 - Bannanas, PicPuz, MindBlaster, SandArt",No,,Predictive text input  Organizer Recordable sounds for calls and events,"WAP, HTML (MS)",,,,,,,,,Vibration; Polyphonic ringtones,Yes,Yes,,,,,,,,,,,,,,,,,
sony,Sony CMD Z5,https://fdn2.gsmarena.com/vv/bigpic/soz5b.gif,GSM,GSM 900 / 1800,No,No,2000,Discontinued,88 x 49 x 21 mm (3.46 x 1.93 x 0.83 in),82 g (2.89 oz),Mini-SIM,"Grayscale graphic, 4 shades",,"96x72 pixels, 5 lines",,,,,No,,,,Advanced Jog Dial,No,No,No,No,No,No,,,Keeps fax and email for phonebook entries Message templates Several phonebook groups,Removable Li-Ion 500 mAh battery,50 - 180 h,4 - 6 h,"3 (Silver, Metallic Blue and Metallic Black)",,,,,,,,,,500,,"SMS, Email",2 - Clay pigeon shooting and Fishing,No,,Predictive text input Organizer Voice Memo (14x20 sec),"WAP, HTML",,,,,,,,,Vibration; Monophonic ringtones,Yes,Yes,,,,,,,,,,,,,,,,,
sony,Sony CMD CD5,https://fdn2.gsmarena.com/vv/bigpic/socd5b.gif,GSM,GSM 900 / 1800,No,No,2000,Discontinued,"139 x 45 x 26 mm, 120 cc (5.47 x 1.77 x 1.02 in)",139 g (4.90 oz),Mini-SIM,Monochrome graphic,,"97 x 32 pixels, 4 lines",,,,,No,,,,Fixed icons Jog Dial Blue LCD crystals,No,No,No,No,No,No,,,Message templates,Removable Li-Ion 500 mAh battery,50 - 180 h,4 - 6 h,"3 (Silver, Metallic Blue and Metallic Black)",,,,,,,,,,100,,SMS,No,No,,Predictive text input 2 vibration types,,,,,,,,,,Vibration; Monophonic ringtones,Yes,Yes,,,,,,,,,,,,,,,,,
sony,Sony CMD C1,https://fdn2.gsmarena.com/vv/bigpic/soc1b.gif,GSM,GSM 900,No,No,1999,Discontinued,139 x 45 x 26 mm (5.47 x 1.77 x 1.02 in),107 g (3.77 oz),Mini-SIM,Monochrome graphic,,"97 x 32 pixels, 4 lines",,,,,No,,,,Fixed icons Jog Dial Blue LCD crystals,No,No,No,No,No,No,,,No,Removable Li-Ion 500 mAh battery,115 h,5 h,Several,,,,,,,,,,80,"5 dialed, 5 received, 5 missed calls",SMS,No,No,,Internal antena,,,,,,,,,,Monophonic ringtones,No,No,,,,,,,,,,,,,,,,,
sony,Sony CMD Z1 plus,https://fdn2.gsmarena.com/vv/bigpic/soz1pb.gif,GSM,GSM 900,No,No,1997,Discontinued,"98 x 60 x 26 mm, 120 cc (3.86 x 2.36 x 1.02 in)",195 g (6.88 oz),Mini-SIM,Monochrome graphic,,"97 x 32 pixels, 5 lines",,,,,No,,,,Fixed icons Jog Dial,No,No,No,No,No,No,,,No,Removable Li-Ion 600 mAh battery,50 h,8 h,,,,,,,,,,,SIM only,,SMS,No,No,,Voice memo (20 sec) Organizer,,,,,,,,,,Monophonic ringtones,Yes,Yes,,,,,,,,,,,,,,,,,
sony,Sony CMD Z1,https://fdn2.gsmarena.com/vv/bigpic/soz1b.gif,GSM,GSM 900,No,No,1997,Discontinued,"99 x 64 x 24 mm, 120 cc (3.90 x 2.52 x 0.94 in)",220 g (7.76 oz),Mini-SIM,Monochrome graphic,,"97 x 32 pixels, 5 lines",,,,,No,,,,Fixed icons Jog Dial,No,No,No,No,No,No,,,No,Removable Li-Ion 730 mAh battery,80 h,10 h,,,,,,,,,,,SIM only,,SMS,No,No,,Voice memo (20 sec) Organizer,,,,,,,,,,Monophonic ringtones,Yes,Yes,,,,,,,,,,,,,,,,,
sony,Sony CM-DX 2000,https://fdn2.gsmarena.com/vv/bigpic/sox2000b.gif,GSM,GSM 900,No,No,1997,Discontinued,"147 x 46 x 27 mm, 155 cc (5.79 x 1.81 x 1.06 in)",185 g (6.53 oz),Mini-SIM,Monochrome graphic,,"97 x 33 pixels, 4 x 16 chars",,,,,No,,,,Fixed icons Dynamic font size Jog Dial,No,No,No,No,No,No,,,No,Removable Li-Ion 1800 mAh battery,100 h,10 h,,,,,,,,,,,50,,SMS,No,No,,,,,,,,,,,,Monophonic ringtones,No,No,,,,,,,,,,,,,,,,,
sony,Sony CM-DX 1000,https://fdn2.gsmarena.com/vv/bigpic/sox1000b.gif,GSM,GSM 900,No,No,1997,Discontinued,150 x 45 x 32 mm (5.91 x 1.77 x 1.26 in),235 g (8.29 oz),Mini-SIM,Monochrome graphic,,4 x 16 chars,,,,,No,,,,No,No,No,No,No,No,No,,,,Removable Li-Ion 1350 mAh battery,70 h,10 h,,,,,,,,,,,100,,SMS,No,No,,,,,,,,,,,,Monophonic ringtones,No,No,,,,,,,,,,,,,,,,,
sony,Sony Xperia Z4 Compact,https://fdn2.gsmarena.com/vv/bigpic/sony.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,"Exp. announcement 2015, Q3",Cancelled,-,-,Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2","1080 x 1920 pixels, 16:9 ratio (~469 ppi density)",Android 5.0 (Lollipop),Qualcomm MSM8994 Snapdragon 810 (20 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Adreno 430,microSDXC (dedicated slot),"16GB 3GB RAM, 32GB 3GB RAM","20.7 MP, 1/2.3"", AF","4K@30fps, 1080p@60fps, 720p@120fps, HDR",HSDPA 850 / 900 / 1900 / 2100,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX","Yes, with A-GPS, GLONASS, BDS","FM radio, RDS","microUSB 2.0 (MHL TV-out), USB On-The-Go","Accelerometer, gyro, proximity, compass, barometer","1, 2, 3, 4, 5, 7, 8, 17, 20","Li-Ion 3000 mAh, non-removable",,,"Black, White",,"LED flash, HDR, panorama",5 MP,1080p@30fps,,HSDPA 850 / 900 / 1700 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,,,,,,,,ANT+,,Shatter proof glass,,,,,,,,,,,"1, 2, 3, 4, 5, 7, 8, 13, 17, 20",,,,,Yes,Fast charging 18W Quick Charge 2.0,,,,,,,,,,
sony,Sony Xperia 5 Plus,https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-5-plus-r.jpg,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,Not announced yet,Cancelled,168.2 x 71.6 x 8.1 mm (6.62 x 2.82 x 0.32 in),-,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","OLED capacitive touchscreen, 16M colors","6.6 inches, 101.8 cm2 (~84.5% screen-to-body ratio)","1080 x 2520 pixels, 21:9 ratio (~415 ppi density)",Android 10,Qualcomm SM8150 Snapdragon 855 (7 nm),Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485),Adreno 640,microSDXC (uses shared SIM slot) - dual SIM model only,128GB 6GB RAM,"8 MP, f/2.0, 24mm (wide), 1/4"", 1.12µm","4K@24/30/60fps HDR, 1080p@60fps, 1080p@30fps (5-axis gyro-EIS)",IP65/IP68 dust/water resistant (up to 1.5m for 30 mins),"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.0, A2DP, aptX HD, LE","Yes, with A-GPS, GLONASS, BDS, GALILEO",No,"3.1, Type-C 1.0 reversible connector; USB On-The-Go","Fingerprint (side-mounted), accelerometer, gyro, proximity, barometer, compass, color spectrum",HDR BT.2020 Triluminos display X-Reality Engine,"Li-Ion 4000 mAh, non-removable",,,"Blue, Red, Black, Grey",,"LED flash, panorama, HDR, eye tracking",,1080p@30fps (5-axis gyro-EIS),,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A, 5G (2+ Gbps DL)",,,,,,,,,24-bit/192kHz audio Dynamic vibration system,,Corning Gorilla Glass 6,,,,,,,,,,,LTE (unspecified),SA/NSA,"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 6), aluminum frame",,HDR,Yes,Fast charging 18W USB Power Delivery 2.0 USB Power Delivery,,"12 MP, (wide), 1/1.5"", predictive Dual Pixel PDAF, 5-axis OIS 8 MP, (periscope telephoto), PDAF, OIS, 5x optical zoom 64 MP, f/1.7, (wide), 1/1.72"", 0.8µm, PDAF, OIS 12 MP, 16mm (ultrawide), 1/3.4"", 1.0µm 2 MP, TOF 3D, (depth)",,,,,,,,
sony,Sony Xperia X Ultra,https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-x-ultra-r.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,Not announced yet,Cancelled,-,-,Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","6.45 inches, 107.4 cm2","1440 x 2880 pixels, 18:9 ratio (~499 ppi density)",Android 7.0 (Nougat),Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),Adreno 512,microSDXC,64GB 4GB RAM,"19 MP, AF",Yes,IP68 dust/water resistant (up to 1.5m for 30 mins),Yes,Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, DLNA, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",To be confirmed,Yes,"Accelerometer, gyro, proximity, compass",eMMC 5.1,"Li-Ion 3050 mAh, non-removable",,,"Gray, Red",,"LED flash, panorama, HDR",13 MP,,,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",,,,,,,,,,,,,,,,,,,,,,LTE (unspecified),,,,,Yes,Fast charging 18W Quick Charge 3.0,,,,,,,,,,
sony,Sony Xperia H8541,https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-render.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,Not announced yet,Cancelled,149 x 74 x 7.5 mm (5.87 x 2.91 x 0.30 in),-,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)","2160 x 4320 pixels, 18:9 ratio (~847 ppi density)",Android 8.0 (Oreo),Qualcomm MSM8998 Snapdragon 835 (10 nm),Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Adreno 540,microSDXC (uses shared SIM slot) - dual SIM model only,64GB 4GB RAM,"19 MP, predictive PDAF, Laser AF","4K@30fps, 720p@960fps, HDR",IP68 dust/water resistant (up to 1.5m for 30 mins),"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.0, A2DP, aptX, LE","Yes, with A-GPS, GLONASS, BDS, GALILEO",No,"3.1, Type-C 1.0 reversible connector; USB On-The-Go","Fingerprint (side-mounted, region dependent), accelerometer, gyro, proximity, barometer, compass, color spectrum",HDR10 Triluminos display X-Reality Engine,"Li-Ion 3420 mAh, non-removable",,,"Black, Gold",,"HDR, panorama, LED flash",13 MP,,,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat16 1024/150 Mbps",,,,,,,,,24-bit/192kHz audio,,,,,,,,H8541,,,,,LTE (unspecified),,,,,Yes,Fast charging 18W Quick Charge 3.0,,,,,,,,,,
sony,Sony Xperia M Ultra,https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-c5-ultra.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,,,Not announced yet,Cancelled,-,-,Nano-SIM,"IPS-NEO LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",Android 6.0 (Marshmallow),Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,microSDXC (dedicated slot),32GB 3GB RAM,"23 MP, PDAF","4K@30fps, HDR",IP68 dust/water resistant (up to 1.5m for 30 mins),Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",FM radio,Type-C 1.0 reversible connector,"Fingerprint (side-mounted), accelerometer, proximity, compass",eMMC 5.1,"Li-Ion 4280 mAh, non-removable",,,"Black, White, Gold",,"LED flash, HDR, panorama","16 MP, f/2.0, 23mm (wide), 1/2.6""",1080p@30ps,,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",,,,,,,,,,,Scratch-resistant glass,,,,,,,,,,,LTE (unspecified),,,,,Yes,,,,,,,,,,,
sony,Sony Xperia X Premium,https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-x-performance.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,Not announced yet,Cancelled,-,-,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","IPS HDR LCD capacitive touchscreen, 1B colors","5.5 inches, 83.4 cm2","2160 x 3840 pixels, 16:9 ratio (~801 ppi density)",Android 6.0.1 (Marshmallow),Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 3GB RAM","23 MP, f/2.0, 24mm (wide), 1/2.3"", PDAF",Yes,10-bit color (1024 shades of grey) Triluminos display X-Reality Engine,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.2, A2DP, aptX, LE","Yes, with A-GPS, GLONASS/ BDS (region dependent)",No,"3.0, Type-C 1.0 reversible connector","Fingerprint (side-mounted), accelerometer, gyro, proximity, barometer, compass",24-bit/192kHz audio,"Li-Ion, non-removable",,,"White, Graphite Black, Lime Gold, Rose Gold",,"LED flash, HDR, panorama","13 MP, f/2.0, 22mm (wide), 1/3""",1080p@30fps,,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps",,,,,,,,,,,"Scratch-resistant glass, oleophobic coating",,,,,,,,,,,LTE (unspecified),,,,HDR,Yes,,,,,,,,,,,
sony,Sony Xperia E1 II,https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-e1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,,,"Exp. announcement 2015, Q3",Cancelled,,-,Yes,"TFT capacitive touchscreen, 16M colors","4.0 inches, 44.1 cm2","540 x 960 pixels, 16:9 ratio (~275 ppi density)","Android 4.4.4 (KitKat), Timescape UI",,Quad-core 1.3 GHz,,microSDHC (dedicated slot),8GB 1GB RAM,5 MP,Yes,HSDPA 900 / 2100,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS","FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",,"Li-Ion, removable",,,"Black, Purple, White",,"HDR, panorama",2 MP,,,HSDPA 850 / 1900 / 2100,HSPA 21.1/5.76 Mbps,About 180 EUR,,,,,,,,,,Scratch-resistant glass,,,,,,,,,,,,,,,,,,,,,,,,,,,
