Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Dual,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Colors,Price,Build,Dual_1,Features_1,Charging,GPRS,EDGE,Phonebook,Call records,_1,Alert types,Messaging,Browser,Clock,Alarm,Games,Java,_1_1,Stand-by,Talk time,Protection,NFC,Single_1,Models,SAR EU,Music play,Infrared port,Languages,Keyboard,SAR,5G bands,Quad,128GB 6GB RAM,Triple,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life 
htc,HTC S740,https://fdn2.gsmarena.com/vv/bigpic/htc-s740.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2008, August. Released 2008, November",Discontinued,116.3 x 43.4 x 16.3 mm (4.58 x 1.71 x 0.64 in),140 g (4.94 oz),Mini-SIM,"TFT, 65K colors","2.4 inches, 17.8 cm2 (~35.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",Microsoft Windows Mobile 6.1 Standard,Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,No,microSD (dedicated slot),"256MB RAM, 256MB ROM",HSDPA 850 / 1900 - S743,,,Yes,3.2 MP,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP","Yes, with A-GPS",No,miniUSB 2.0,,Removable Li-Po 1050 mAh battery,Black,About 120 EUR,,,,,,,,,No,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Pocket Office  Voice memo MP3/AAC player,Up to 400 h,Up to 6 h 20 min,,,,,,,,,QWERTY,0.39 W/kg (head)     1.29 W/kg (body),,,,,,,,,,
htc,HTC Touch Pro CDMA,https://fdn2.gsmarena.com/vv/bigpic/touch-pro-cdma.jpg,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,"2008, June. Released 2008, August",Discontinued,106 x 52 x 18 mm (4.17 x 2.05 x 0.71 in),150 g (5.29 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~44.0% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7501A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB ROM",TouchFLO 3D finger swipe navigation Handwriting recognition,,LED flash,Yes,"3.15 MP, AF",,Yes,No,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",miniUSB 2.0,Accelerometer,Removable Li-Ion 1340 mAh battery,Black,,,,,,,,,,No,,,"WAP 2.0/xHTML, HTML",,,,,MP4/WMV/H.264 player MP3/AAC+/WAV/WMA Pocket Office  Voice memo/dial/commands Predictive text input,Up to 350 h,Up to 4 h 10 min,,,,,,,,,QWERTY,,,,,,,,,,,
htc,HTC Touch Pro,https://fdn2.gsmarena.com/vv/bigpic/htc-touch-pro.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2008, June. Released 2008, August",Discontinued,102 x 51 x 18.1 mm (4.02 x 2.01 x 0.71 in),165 g (5.82 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~46.7% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB ROM",HSDPA 850 / 900 / 1900 / 2100 - HTC Fuze,,LED flash,Yes,"3.15 MP, AF",,Yes,No,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",miniUSB,Accelerometer,Removable Li-Ion 1340 mAh battery,Black,About 200 EUR,,,,,,,,,TouchFLO 3D finger swipe navigation Touch-sensitive navigation controls Handwriting recognition,"Vibration; Downloadable polyphonic, MP3, WAV, WMA ringtones",,"WAP 2.0/xHTML, HTML",,,,,TV-out Pocket Office  Voice memo MP3 player,Up to 406 h,Up to 8 h,,,VGA videocall camera,,,,,,QWERTY,1.43 W/kg (head)     1.18 W/kg (body),,,,,,,,Voice 74dB / Noise 69dB / Ring 73dB,Noise -85.3dB / Crosstalk -86.3dB,
htc,HTC Touch Diamond CDMA,https://fdn2.gsmarena.com/vv/bigpic/htc-touch-diamond-CDMA.jpg,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,"2008, April. Released 2008, May",Discontinued,102 x 53 x 15 mm (4.02 x 2.09 x 0.59 in),115 g (4.06 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~44.9% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7501A,528 MHz ARM 11,Adreno 130,No,4GB 288MB RAM,TouchFLO 3D finger swipe navigation Handwriting recognition,,,Yes,"3.15 MP, AF",,Yes,No,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS",No,miniUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 1340 mAh battery,Black,,,,,,,,,,No,,,"WAP 2.0/xHTML, HTML",,,,,MP3/WMA/WMV/AAC+ player MP4/WMV/H.264 player Pocket Office  Organizer Voice memo/dial/commands Predictive text input,Up to 350 h,Up to 1 h 10 min,,,,,,,,,,0.85 W/kg (head)     0.64 W/kg (body),,,,,,,,,,
htc,HTC Touch Diamond,https://fdn2.gsmarena.com/vv/bigpic/htc-touch-diamond.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2008, May. Released 2008, May",Discontinued,102 x 51 x 11.5 mm (4.02 x 2.01 x 0.45 in),110 g (3.88 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~46.7% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,No,4GB 192MB RAM,GSM 850 / 1800 / 1900 - American version,,,CIF@30fps,"3.15 MP, AF",,Yes,No,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",miniUSB,"Accelerometer, proximity",Removable Li-Ion 900 mAh battery,"Black, White",About 130 EUR,,,,,,,,,HSDPA 850 / 1900 - American version,"Vibration; Downloadable polyphonic, MP3, WAV, WMA ringtones",,"WAP 2.0/xHTML, HTML",,,,,Pocket Office  Voice memo MP3 player,Up to 285 h,Up to 5 h 30 min,,,VGA videocall camera,,0.85 W/kg (head),,,,,,,,,,,,,Voice 66dB / Noise 75dB / Ring 66dB,Noise -84.0dB / Crosstalk -85.6dB,
htc,HTC Advantage X7510,https://fdn2.gsmarena.com/vv/bigpic/htc-x7510.jpg,GSM / UMTS / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,HSPA 1.8 Mbps,"2008, February. Released 2008, June",Discontinued,133 x 98 x 16 mm (5.24 x 3.86 x 0.63 in),375 g (13.23 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors (65K effective)","5.0 inches, 77.4 cm2 (~59.4% screen-to-body ratio)","640 x 480 pixels, 4:3 ratio (~160 ppi density)",Microsoft Windows Mobile 6.0 Professional,,Marvell PXA270 624 MHz,,miniSD,16GB 128MB RAM,UMTS 850 / 1900 - American version,,LED flash,Yes,"3.15 MP, AF",,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g,"2.0, A2DP",Yes,No,miniUSB,,Removable Li-Po 2100 mAh battery,Black,About 640 EUR,,,,,,,,,Handwriting recognition,"Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML ( Opera 9)",,,,,Voice memo MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Pocket Office  File manager TV-out,Up to 300 h,Up to 6 h,,,VGA videocall camera,,0.48 W/kg (head),,,,QWERTY,,,,,,,,,,,
htc,HTC P3470,https://fdn2.gsmarena.com/vv/bigpic/htc-p3470.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2008, February. Released 2008, March",Discontinued,108 x 58.3 x 15.7 mm (4.25 x 2.30 x 0.62 in),122 g (4.30 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~38.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.0 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"128MB RAM, 256MB ROM",Handwriting recognition,,,Yes,2 MP,,Yes,No,No,"2.0, A2DP",Yes,No,miniUSB,,Removable Li-Ion 1100 mAh battery,Silver,About 170 EUR,,,,,Class 10,Class 10,,,No,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Pocket Office  Voice memo MP3/AAC player,Up to 240 h,Up to 5 h 50 min,,,,,,,,,,0.37 W/kg (head)     1.18 W/kg (body),,,,,,,,,,
htc,HTC Touch Cruise,https://fdn2.gsmarena.com/vv/bigpic/htc-touch-cruise.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,HSPA 3.6/0.384 Mbps,"2007, November. Released 2008, January",Discontinued,110 x 58 x 15.5 mm (4.33 x 2.28 x 0.61 in),130 g (4.59 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~38.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,"microSD (dedicated slot), SD 2.0 compatible","128MB RAM, 256MB ROM",HSDPA 850 / 1900 - American version,,,Yes,"3.15 MP, AF",,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP","Yes, with A-GPS",FM radio,miniUSB,,Removable Li-Ion 1350 mAh battery,Black,About 210 EUR,,,,,,,,,TouchFLO finger swipe navigation Handwriting recognition 4-way navigation wheel,"Vibration; Downloadable polyphonic, MP3, AAC ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Pocket Office  Voice memo MP3/AAC/AAC+/WMA/WAV/AMR-NB player,Up to 450 h,Up to 7 h,,,VGA videocall camera,,0.89 W/kg (head),,,,,1.19 W/kg (head),,,,,,,,Voice 68dB / Noise 66dB / Ring 74dB,,
htc,HTC Touch Dual,https://fdn2.gsmarena.com/vv/bigpic/htc-touch-dual.gif,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 2100,,HSPA 3.6/0.384 Mbps,"2007, October. Released 2007, November",Discontinued,107 x 55 x 15.8 mm (4.21 x 2.17 x 0.62 in),120 g (4.23 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.6 inches, 20.9 cm2 (~35.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)",Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,microSD (dedicated slot),"128MB RAM, 256MB ROM",TouchFLO finger swipe navigation Handwriting recognition,,,Yes,2 MP,,Yes,No,No,2.0,No,No,miniUSB,,Removable Li-Ion 1120 mAh battery,Silver,About 130 EUR,,,,,,,,,Pocket Office  Voice memo MP3/AAC player,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,,Up to 250 h,Up to 5 h,,,CIF videocall camera,,,,,,Half-QWERTY,1.20 W/kg (head)     0.73 W/kg (body),,,,,,,,,,
htc,HTC S730,https://fdn2.gsmarena.com/vv/bigpic/htc-s730.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,HSPA 3.6/0.384 Mbps,"2007, October. Released 2007, December",Discontinued,105.8 x 51 x 19.4 mm (4.17 x 2.01 x 0.76 in),150 g (5.29 oz),Mini-SIM,"TFT, 65K colors","2.4 inches, 17.8 cm2 (~33.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",Microsoft Windows Mobile 6.0 Standard,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,microSD (dedicated slot),"64MB RAM, 256MB ROM",Pocket Office  Voice memo MP3/AAC player,,,Yes,2 MP,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP",Yes (newest firmware versions only),No,miniUSB,,Removable Li-Ion 1050 mAh battery,Metal grey,About 250 EUR,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,,Up to 290 h (2G) / Up to 388 h (3G),Up to 5 h 18 min (2G) / Up to 3 h 30 min (3G),,,VGA videocall camera,,0.74 W/kg (head),,,,QWERTY,,,,,,,,,,,
htc,HTC P6500,https://fdn2.gsmarena.com/vv/bigpic/htc-p6500.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,HSPA 3.6/0.384 Mbps,"2007, October. Released 2008, April",Discontinued,137.4 x 72.9 x 20.5 mm (5.41 x 2.87 x 0.81 in),220 g (7.76 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","3.5 inches, 37.9 cm2 (~37.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~114 ppi density)",Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,2 x SDIO,1GB,HSDPA 850 / 1900 - American version,,,Yes,"3 MP, AF",,Yes,No,Wi-Fi 802.11b/g,2.0,Yes,No,miniUSB,Fingerprint (front-mounted),Removable Li-Ion 1500 mAh battery,Silver,About 270 EUR,,,,,,,,,Handwriting recognition 5-way navigation,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Pocket Office  Business card scanner Voice memo MP3/AAC player,Up to 400 h,Up to 7 h 40 min,,,,,,,,,,0.54 W/kg (head)     1.11 W/kg (body),,,,,,,,,,
htc,HTC TyTN II,https://fdn2.gsmarena.com/vv/bigpic/htc-tytn2.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,,HSPA 3.6/0.384 Mbps,"2007, July",Discontinued,112 x 59 x 19 mm (4.41 x 2.32 x 0.75 in),190 g (6.70 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~36.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,microSD (dedicated slot),"128MB RAM, 256MB ROM",Handwriting recognition,,,Yes,"3.15 MP, AF",,Yes,No,Wi-Fi 802.11b/g,2.0,"Yes, with A-GPS",No,2.0,,Removable Li-Po 1350 mAh battery,Silver,About 140 EUR,,,,,,,,,Pocket Office  Voice memo Media Player 10,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,,Up to 400 h,Up to 6 h,,,VGA videocall camera,,,,,,QWERTY,0.39 W/kg (head)     1.66 W/kg (body),,,,,,,,Voice 76dB / Noise 75dB / Ring 82dB,,
htc,HTC S630,https://fdn2.gsmarena.com/vv/bigpic/htc-s630.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,,HSPA,"2006, September",Discontinued,112.5 x 62.5 x 13.5 mm (4.43 x 2.46 x 0.53 in),120 g (4.23 oz),Mini-SIM,"TFT, 65K colors","2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",Microsoft Windows Mobile 6.0 Standard Edition,,Samsung SC32442 400 MHz,,microSD (dedicated slot),"64MB RAM, 128MB ROM",HTC JOGGR touch-sensitive navigation bar,,,Yes,2 MP,,Yes,No,Wi-Fi 802.11b/g,2.0,No,No,miniUSB,,Removable Li-Po 1050 mAh battery,,About 330 EUR,,,,,,,,,No,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,MP3/AAC player Pocket Office  Predictive text input Organizer Voice memo,Up to 200 h,Up to 6 h,,,,,,,,,QWERTY,,,,,,,,,,,
htc,HTC Touch,https://fdn2.gsmarena.com/vv/bigpic/htc-touch.gif,GSM,GSM 900 / 1800 / 1900,,,,"2007, June",Discontinued,99.9 x 58 x 13.9 mm (3.93 x 2.28 x 0.55 in),112 g (3.95 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~41.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.0 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,"microSD (dedicated slot), 1 GB included","64/128MB RAM, 128/256MB ROM",TouchFLO finger swipe navigation Handwriting recognition 5-way navigation,,,Yes,2 MP,,Yes,No,Wi-Fi 802.11b/g,2.0,No,No,miniUSB,,Removable Li-Ion 1100 mAh battery,"Soft Black, Wasabi Green, White, Burgundy",About 130 EUR,,,,,Class 10,Yes,,,No,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Pocket Office  Voice memo MP3/AAC player,Up to 200 h,Up to 5 h,,,,,1.25 W/kg (head),,,,,,,,,,,,,Voice 75dB / Noise 75dB / Ring 85dB,,
htc,HTC P6300,https://fdn2.gsmarena.com/vv/bigpic/htc-p6300.gif,GSM,GSM 900 / 1800 / 1900,,,,"2007, May",Discontinued,130 x 70 x 18.8 mm (5.12 x 2.76 x 0.74 in),200 g (7.05 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","3.5 inches, 37.9 cm2 (~41.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~114 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,32-bit Samsung SC3 2442 400 MHz,,SD,"128MB RAM, 256MB ROM",Handwriting recognition 5-way navigation,,,Yes,2 MP,,Yes,No,Wi-Fi 802.11b/g,2.0,No,No,miniUSB,,Removable Li-Po 1300 mAh battery,Silver,About 220 EUR,,,,,Class 10,No,,,No,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Pocket Office  Voice memo MP3/AAC player,,,,,,,,,Yes,,,,,,,,,,,,,
htc,HTC Shift,https://fdn2.gsmarena.com/vv/bigpic/htc-shift.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,,HSPA 3.6/0.384 Mbps,"2007, March. Released 2008, February",Discontinued,207 x 129 x 25 mm (8.15 x 5.08 x 0.98 in),800 g (1.76 lb),Mini-SIM,"TFT resistive touchscreen, 16M colors","7.0 inches, 139.5 cm2 (~52.2% screen-to-body ratio)","800 x 480 pixels (Wide-VGA), 5:3 ratio (~133 ppi density)",Microsoft Vista Business and SnapVUE OS,,Intel Stealey 800MHz,,SDIO,"40/80GB (microdrive), 1GB RAM, 128MB ROM","No voice calls, data transfer only",,,Yes,VGA,,"Yes, with stereo speakers",No,Wi-Fi 802.11 b/g,2.0,No,No,2.0,Fingerprint (front-mounted),Non-removable Li-Po 2700 mAh battery,,About 210 EUR,,,,,,,,,Handwriting recognition,,,HTML (PocketIE),,,,,Voice memo MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player File manager Fingerprint recognition,,,,,Yes,,1.91 W/kg (head),,,,QWERTY,,,,,,,,,,,
htc,HTC Advantage X7500,https://fdn2.gsmarena.com/vv/bigpic/htc-advantage.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,HSPA,"2007, February",Discontinued,133 x 98 x 16 mm (5.24 x 3.86 x 0.63 in),359 g (12.66 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors (65K effective)","5.0 inches, 77.4 cm2 (~59.4% screen-to-body ratio)","640 x 480 pixels, 4:3 ratio (~160 ppi density)",Microsoft Windows Mobile 5.0 for PocketPC Phone Edition,ATI Graphic Chip W2284,624 MHz Intel PXA270,,miniSD,"8GB (microdrive), 128MB RAM, 256MB ROM",HSDPA 850 / 1900 - American version,,LED flash,Yes,"3.15 MP, AF",,"Yes, with stereo speakers",No,Wi-Fi 802.11 b/g,"2.0, A2DP",Yes,No,miniUSB,,Removable Li-Ion 2200 mAh battery,Black,About 660 EUR,,,,,,,,,Handwriting recognition,"Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Voice memo MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player File manager TV-out,Up to 300 h,Up to 5 h,,,VGA videocall camera,,0.48 W/kg (head),,,,QWERTY,,,,,,,,,,,
htc,HTC S710,https://fdn2.gsmarena.com/vv/bigpic/htc-s710.gif,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2007, February",Discontinued,101 x 50 x 17.7 mm (3.98 x 1.97 x 0.70 in),120 g (4.23 oz),Mini-SIM,"TFT, 65K colors","2.4 inches, 17.8 cm2 (~35.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",Microsoft Windows Mobile 6.0 Standard,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",No,,,Yes,2 MP,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP",No,No,Proprietary,,Removable Li-Po 1050 mAh battery,Black/Silver,About 200 EUR,,,,,Class 10,Class 10,,,Pocket Office  Voice memo MP3/AAC player,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,,Up to 175 h,Up to 7 h,,,,,0.80 W/kg (head),,,,QWERTY,0.54 W/kg (head)     0.81 W/kg (body),,,,,,,,,,
htc,HTC P3350,https://fdn2.gsmarena.com/vv/bigpic/htc-p3350.gif,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2007, February",Discontinued,108 x 58 x 16.8 mm (4.25 x 2.28 x 0.66 in),130 g (4.59 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~38.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",Handwriting recognition,,,Yes,2 MP,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP",No,FM radio,miniUSB,,Removable Li-Ion 1200 mAh battery,Silver,About 210 EUR,,,,,Class 10,Class 10,,,No,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Pocket Office  Voice memo MP3/AAC player,Up to 200 h,Up to 4 h,,,,,0.73 W/kg (head),,,,,,,,,,,,,,,
htc,HTC P3400,https://fdn2.gsmarena.com/vv/bigpic/htc-p3400.gif,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2007, February",Discontinued,109 x 58 x 17.6 mm (4.29 x 2.28 x 0.69 in),126 g (4.44 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~38.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,TI OMAP 850,200 MHz ARM926EJ-S,,SD,"64MB RAM, 128MB ROM",Handwriting recognition 5-way navigation,,,Yes,2 MP,,Yes,No,No,"2.0, A2DP",No,No,miniUSB,,Removable Li-Ion 1250 mAh battery,Black,About 210 EUR,,,,,Class 10,Class 10,,,No,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Pocket Office   Voice memo MP3/AAC player,Up to 200 h,Up to 5 h,,,,,,,,,,0.31 W/kg (head)     0.32 W/kg (body),,,,,,,,,,
htc,HTC P4350,https://fdn2.gsmarena.com/vv/bigpic/htc-p4350.gif,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2006, November",Discontinued,109 x 59 x 17 mm (4.29 x 2.32 x 0.67 in),168 g (5.93 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 42 x 57 mm, 24.3 cm2 (~37.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",Handwriting recognition,,,QCIF,2 MP,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP",No,No,1.1,,Removable Li-Ion 1130 mAh battery,Black,About 350 EUR,,,,,Class 10,Class 10,,,No,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Pocket Office  Voice memo MP3/AAC player,Up to 200 h,Up to 5 h,,,,,,,,,QWERTY,,,,,,,,,,,
htc,HTC P3600i,https://fdn2.gsmarena.com/vv/bigpic/htc-p3600i.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,HSPA 3.6/0.384 Mbps,"2007, August",Discontinued,108 x 58.2 x 18.4 mm (4.25 x 2.29 x 0.72 in),150 g (5.29 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~38.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.0 Professional,,500 MHz Samsung,,miniSD,"64MB RAM, 256MB ROM",HSDPA 850 / 1900 - American version,,,Yes,2 MP,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP",Yes,No,USB On-The-Go,,Removable Li-Ion battery,"Silver, Black",About 230 EUR,,,,,,,,,Handwriting recognition,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Qualcomm MSM 6275 Pocket Office  Voice memo MP3/AAC player,,,,,VGA videocall camera,,,,Yes,,,0.98 W/kg (head)     0.80 W/kg (body),,,,,,,,,,
htc,HTC P3600,https://fdn2.gsmarena.com/vv/bigpic/htc-p3600.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,HSPA 1.8 Mbps,"2006, September",Discontinued,108 x 58.2 x 18.4 mm (4.25 x 2.29 x 0.72 in),150 g (5.29 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~38.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,Samsung SC3 2442A 400 MHz,,miniSD,"64MB RAM, 128MB ROM",HSDPA 850 / 1900 - American version,,,Yes,2 MP,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP",Yes (newest firmware versions only),No,USB On-The-Go,,Removable Li-Ion 1500 mAh battery,"Silver, Black",About 370 EUR,,,,,,,,,Handwriting recognition,"Vibration; Downloadable polyphonic, MP3 ringtones",,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,Pocket Office  Voice memo MP3/AAC player,Up to 250 h,Up to 5 h,,,VGA videocall camera,,,,Yes,,,,,,,,,,,,,
