Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Type_1,Colors,5G bands,Build,_1_1,Protection,Triple,Features_1,NFC,Charging,Models,SAR EU,Price,128GB 6GB RAM,256GB 8GB RAM,Quad,SAR,128GB 8GB RAM,Performance,Camera,Loudspeaker_1,Battery life,Display,128GB 12GB RAM,512GB 12GB RAM,256GB 12GB RAM,512GB 8GB RAM,8GB 1GB RAM,Dual,32GB 3GB RAM,16GB 1GB RAM,32GB 2GB RAM,64GB 4GB RAM,64GB 6GB RAM,128GB 4GB RAM,512GB 16GB RAM,Audio quality,16GB 2GB RAM,4GB 1.5GB RAM,GPRS,EDGE,1TB 12GB RAM,Triple_1,32GB 4GB RAM,Dual_1,Stand-by,Talk time,Music play,256GB 6GB RAM,256GB 4GB RAM,16GB 3GB RAM,Infrared port,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Alert types,Clock,Alarm,Languages 
samsung,Samsung U960 Rogue,https://fdn2.gsmarena.com/vv/bigpic/Samsung-U960-Rogue.jpg,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,"2009, April. Released 2009, August",Discontinued,109 x 55 x 17 mm (4.29 x 2.17 x 0.67 in),140 g (4.94 oz),Mini-SIM,,"AMOLED resistive touchscreen, 256K colors","3.1 inches, 27.4 cm2 (~45.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~301 ppi density)",,,,,microSDHC (dedicated slot),256MB RAM,3.15 MP,LED flash,Yes,,,Yes,Yes,No,"2.1, A2DP",No,No,microUSB 2.0,Accelerometer,No,Removable Li-Ion 960 mAh battery,Black,,,MP4/H.264 player MP3/AAC+/WMA player Organizer MS Office document viewer Push to talk Voice memo/dial Predictive text input,,,,,,,,About 90 EUR,,,,1.36 W/kg (head)     0.67 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 300 h,Up to 4 h 45 min,,,,,,"1000 entries, Photocall",Yes,"SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.0",QWERTY,WAP 2.0/xHTML,,,,
samsung,Samsung S3100,https://fdn2.gsmarena.com/vv/bigpic/samsung-s3100.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2009, August. Released 2009, September",Discontinued,95 x 47 x 14.9 mm (3.74 x 1.85 x 0.59 in),99.2 g (3.49 oz),Mini-SIM,No,"TFT, 256K colors","2.1 inches, 13.9 cm2 (~31.1% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),,,,,microSDHC (dedicated slot),15MB,1.3 MP,,Yes,,,Yes,No,No,"2.1, A2DP",No,"FM radio, RDS",2.0,,MP3 player MP4/3gp player Organizer Voice memo Predictive text input,Removable Li-Ion 800 mAh battery,"Black, Pink",,,,,,,,,,0.38 W/kg (head),About 70 EUR,,,,1.31 W/kg (head)     0.45 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,Class 10,Class 10,,,,,Up to 490 h,Up to 8 h 30 min,,,,,,"1000 contacts, Photo call",Yes,"SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,
samsung,Samsung A887 Solstice,https://fdn2.gsmarena.com/vv/bigpic/samsung-a887-solstice.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,,HSPA 3.6/0.384 Mbps,"2009, July. Released 2009, August",Discontinued,109 x 53 x 12.7 mm (4.29 x 2.09 x 0.5 in),94 g (3.32 oz),Mini-SIM,No,"TFT resistive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~44.3% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),189MB,2 MP,,Yes,,,Yes,No,No,"2.0, A2DP","Yes, with A-GPS",FM radio,2.0,Accelerometer,MP3/WMA/eAAC+ player H.264/MP4 player Organizer Voice memo Predictive text input,Removable Li-Ion 1000 mAh battery,Black,,,,,,,,,,,About 60 EUR,,,,1.23 W/kg (head)     0.54 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 250 h,Up to 5 h,,,,,,"2000 entries, Photocall",Yes,"SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung E2120,https://fdn2.gsmarena.com/vv/bigpic/samsung-e2120.jpg,GSM,GSM 900 / 1800,,,,"2009, August. Released 2009, September",Discontinued,104.5 x 45 x 14.6 mm (4.11 x 1.77 x 0.57 in),74 g (2.61 oz),Mini-SIM,No,"CSTN, 65K colors","1.52 inches, 7.5 cm2 (~15.8% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)",,,,,microSD (dedicated slot),9MB,VGA,,Yes,,,Yes,No,No,"2.0, A2DP (Samsung E2120B only)",No,"Stereo FM radio, recording; built-in antenna",2.0,,MP3/AAC player H.263 player Organizer Voice memo Predictive text input,Removable Li-Ion 1000 mAh battery,Black,,,,,,,,,,0.76 W/kg (head),About 40 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,Class 10,No,,,,,Up to 560 h,Up to 10 h,,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung S5233T,https://fdn2.gsmarena.com/vv/bigpic/samsung-s5233t.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2009, August. Released 2009, September",Discontinued,106 x 53.5 x 11.9 mm (4.17 x 2.11 x 0.47 in),95 g (3.28 oz),Mini-SIM,TouchWiz v1.0 UI - Handwriting recognition,"TFT resistive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~45.2% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),84MB,3.15 MP,,320p@15fps,,,Yes,No,No,"2.1, A2DP",No,"Stereo FM radio, RDS",2.0,Accelerometer,No,Removable Li-Ion 1000 mAh battery,"Black, White",,,"Analog TV, TV recorder MP3/WAV/WMA/AAC+ player MP4/H.264/WMV player Organizer Document viewer (Word, Excel, PowerPoint, PDF) Shazam Find Music service Voice memo Predictive text input",,,,,,,0.65 W/kg (head),About 60 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,Class 12,Class 12,,,,,Up to 640 h,Up to 9 h 30 min,,,,,,"2000 entries, Photocall",Yes,"SMS, MMS, Email, RSS",Yes + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung I6220 Star TV,https://fdn2.gsmarena.com/vv/bigpic/samsung-i6220.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2009, August. Released 2009, September",Discontinued,105 x 53 x 12 mm (4.13 x 2.09 x 0.47 in),92 g (3.25 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~46.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,"microSDHC (dedicated slot), 1 GB included",50MB,3.15 MP,,320p@15fps,,,Yes,No,No,"2.1, A2DP",No,"Stereo FM radio, RDS",2.0,Accelerometer,No,Removable Li-Ion 1000 mAh battery,"Black, Red",,,"ISDB-Tb Digital TV receiver MP3/WMA/eAAC+ player MP4/H.264 player Document viewer (Word, Excel, PowerPoint, PDF) Organizer Voice memo Predictive text input",,,,,,,,About 130 EUR,,,,0.75 W/kg (head)     1.30 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,Class 12,Class 12,,,,,Up to 300 h,Up to 5 h,,,,,,"1000 entries, Photocall",Yes,"SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung S9110,https://fdn2.gsmarena.com/vv/bigpic/samsung-s9110.jpg,GSM,GSM 900 / 1800,,,,"2009, July. Released 2009, November",Discontinued,57.5 x 41.1 x 12 mm (2.26 x 1.62 x 0.47 in),91.0 g (3.21 oz),Mini-SIM,No,"TFT capacitive touchscreen, 256K colors","1.76 inches, 9.7 cm2 (~41.3% screen-to-body ratio)",176 x 220 pixels (~160 ppi density),Proprietary OS,,,,No,40MB,,,,,,Yes,No,No,2.1,No,No,No,,MP3 player Dictaphone Currency Converter Voice recognition Voice memo Predictive text input,Removable Li-Ion 630 mAh battery,Silver,,,,"Scratch-resistant glass, oleophobic coating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Class 10,Class 10,,,,,Up to 300 h (mixed usage),,,,,,,,,,,,,WAP 1.2.1/xHTML,,,,
samsung,Samsung T469 Gravity 2,https://fdn2.gsmarena.com/vv/bigpic/samsung-t469-gravity2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 1700 / 2100,,HSPA 3.6/0.384 Mbps,"2009, July. Released 2009, August",Discontinued,114.3 x 52 x 15 mm (4.5 x 2.05 x 0.59 in),125 g (4.41 oz),Mini-SIM,No,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~30.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),40MB,2 MP,,Yes,,,Yes,No,No,"2.0, A2DP",No,No,2.0,,MP4/H.264 player MP3 player Organizer Voice memo/dial Predictive text input,Removable Li-Ion 1000 mAh battery,"Berry Mauve, Metallic Pumpkin",,,,,,,,,,0.13 W/kg (head),About 70 EUR,,,,0.30 W/kg (head)     0.81 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 300 h,Up to 5 h 30 min,,,,,,"1000 entries, Photocall","30 dialed, 30 received, 30 missed calls","SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.0",QWERTY,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung T559 Comeback,https://fdn2.gsmarena.com/vv/bigpic/samsung-comeback.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2009, July. Released 2009, July",Discontinued,109.2 x 55.9 x 17.8 mm (4.30 x 2.20 x 0.70 in),130.4 g (4.59 oz),Mini-SIM,External 1.63 inch color display(128 x 128 pixels),"TFT, 256K colors","2.9 inches, 26.0 cm2 (~42.7% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~138 ppi density)",,,,,microSDHC (dedicated slot),,2 MP,,Yes,,,Yes,No,No,"2.0, A2DP",Yes,No,2.0,,No,Removable Li-Ion 960 mAh battery,"Pearl White Plum, Frost Silver Cherry",,,MP4 player MP3 player Organizer Predictive text input,,,,,,,0.91 W/kg (head),About 70 EUR,,,,0.88 W/kg (head)     0.76 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 288 h,Up to 5 h 30 min,,,,,,"1000 entries, Photocall","30 dialed, 30 received, 30 missed calls","SMS, MMS, Email",Yes,"Yes, MIDP 2.0",QWERTY,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung T746 Impact,https://fdn2.gsmarena.com/vv/bigpic/samsung-t749-highlight.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,,HSPA,"2009, June. Released 2009, July",Discontinued,108 x 54 x 13.7 mm (4.25 x 2.13 x 0.54 in),105 g (3.70 oz),Mini-SIM,HSDPA 1700 / 2100  - for T-Mobile,"TFT touchscreen, 16M colors","3.0 inches, 25.6 cm2 (~43.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),60MB,3.15 MP,,Yes,,,Yes,No,No,"2.0, A2DP",No,No,2.0,Accelerometer,No,Removable Li-Ion 1200 mAh battery,"Fire, Ice",,,MP3/WMA/eAAC+ player H.264/MP4 player Organizer Predictive text input,,,,,,,,About 80 EUR,,,,1.13 W/kg (head),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 450 h,Up to 6 h 30 min,,,,,,"2000 entries, Photocall",Yes,"SMS, MMS, Email, IM",Yes + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung S5600v Blade,https://fdn2.gsmarena.com/vv/bigpic/samsung-blade.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2009, June",Discontinued,102.8 x 54.8 x 12.9 mm (4.05 x 2.16 x 0.51 in),92 g (3.25 oz),Mini-SIM,Gesture lock,"TFT touchscreen, 16M colors","2.8 inches, 24.3 cm2 (~43.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,,,"microSDHC (dedicated slot), 4 GB included",50MB,3.15 MP,LED flash,320p@15fps,,,Yes,No,No,"2.1, A2DP",No,"Stereo FM radio, RDS",2.0,Accelerometer,Videocall camera,Removable Li-Ion 1000 mAh battery,"Black, Pink",,,MP3/WMA/AAC player H.264/WMV/MP4 player Organizer Shazam Find Music service Turn-to-mute Predictive text input,,,,,,,0.80 W/kg (head),About 200 EUR,,,,0.78 W/kg (head)     0.42 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 250 h,Up to 2 h,,,,,,"Yes, Photo Contact",Yes,"SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung S6700,https://fdn2.gsmarena.com/vv/bigpic/samsung-s7600.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 3.6/0.384 Mbps,"2009, June. Released 2009, Q3",Discontinued,108 x 49.8 x 12.7 mm (4.25 x 1.96 x 0.5 in),105.5 g (3.70 oz),Mini-SIM,"MP4/H.264/WMV player MP3/AAC/WMA player Organizer Document viewer (Word, Excel, PowerPoint, PDF) Voice memo Predictive text input","TFT, 16M colors","2.4 inches, 17.8 cm2 (~33.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),120MB,"3.15 MP, AF",LED flash,Yes,Yes,,Yes,No,No,"2.1, A2DP","Yes, with A-GPS",No,microUSB 2.0,Accelerometer,,Removable Li-Ion 880 mAh battery,Silver,,,,,,,,,,0.50 W/kg (head),About 120 EUR,,,,0.47 W/kg (head)     0.52 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 350 h,Up to 4 h,,,,,,"1000 contacts, Photo call","30 dialed, 30 received, 30 missed calls","SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung C5510,https://fdn2.gsmarena.com/vv/bigpic/samsung-c5510.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900,UMTS 900 / 2100,,"Yes, 384 kbps","2009, June. Released 2009, September",Discontinued,99.8 x 47.5 x 15.3 mm (3.93 x 1.87 x 0.60 in),99.6 g (3.49 oz),Mini-SIM,No,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~31.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSDHC (dedicated slot),20MB,2 MP,,Yes,,,Yes,No,No,"2.1, A2DP",No,"FM radio, RDS",microUSB 2.0,,"MP4/H.264/WMV player MP3/AAC/WMA player Organizer Document viewer (Word, Excel, PowerPoint, PDF) Mobile Tracker Photo editor Voice memo Predictive text input",Removable Li-Ion 960 mAh battery,Silver,,,,,,,,,,0.72 W/kg (head),About 90 EUR,,,,0.54 W/kg (head)     0.66 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 400 h (2G) / Up to 300 h (3G),Up to 8 h (2G) / Up to 4 h 30 min (3G),,,,,,"1000 entries, Photocall","30 dialed, 30 received, 30 missed calls","SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,
samsung,Samsung M2510,https://fdn2.gsmarena.com/vv/bigpic/samsung-m2510.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2009, June. Released 2009, July",Discontinued,99.5 x 46.5 x 15.7 mm (3.92 x 1.83 x 0.62 in),90.5 g (3.17 oz),Mini-SIM,No,"TFT, 256K colors","2.2 inches, 15.2 cm2 (~32.9% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),,,,,microSDHC (dedicated slot),15MB,1.3 MP,,Yes,,,Yes,Yes,No,"2.0, A2DP",No,"Stereo FM radio, RDS, recording",microUSB 2.0,,Dedicated music keys,Removable Li-Ion 800 mAh battery,Blue,,,Auto EQ automatic equalizer Find Music recognition service MP3/e-AAC+/WMA player MP4/3GP player Organizer Mobile Tracker Voice memo Predictive text input,,,,,,,0.40 W/kg (head),About 120 EUR,,,,0.98 W/kg (head)     1.25 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,Class 10,Class 10,,,,,Up to 360 h,Up to 8 h,,,,,,"1000 contacts, Photo call",Yes,"SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,
samsung,Samsung M2310,https://fdn2.gsmarena.com/vv/bigpic/samsung-m2310.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2009, June. Released 2009, August",Discontinued,93 x 45 x 17.6 mm (3.66 x 1.77 x 0.69 in),84.7 g (2.96 oz),Mini-SIM,External 1.1 inch CSTN display(96 x 96 pixels),"TFT, 256K colors","2.0 inches, 12.6 cm2 (~30.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,microSDHC (dedicated slot),9MB,VGA,,Yes,,,Yes,Yes,No,"2.1, A2DP",No,"Stereo FM radio, RDS, recording",microUSB 2.0,,No,Removable Li-Ion 800 mAh battery,"Blue, Red",,,Auto EQ automatic equalizer Find Music recognition service MP3/e-AAC+/WMA player MP4/3GP player Organizer Mobile Tracker Voice memo Predictive text input,,,,,,,0.87 W/kg (head),About 60 EUR,,,,1.01 W/kg (head)     0.23 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,Class 10,Class 10,,,,,Up to 350 h,Up to 7 h 30 min,,,,,,"1000 contacts, Photo call",Yes,"SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,
samsung,Samsung W850,https://fdn2.gsmarena.com/vv/bigpic/samsung-w850.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,HSPA 7.2/5.76 Mbps,"2009, June. Released 2009, June",Discontinued,115.2 x 58.3 x 13.1 mm (4.54 x 2.30 x 0.52 in),120.8 (4.23 oz),Mini-SIM,Motion UI Touch Wiz 2.0 UI,"AMOLED resistive touchscreen, 16M colors","3.5 inches, 34.9 cm2 (~51.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)",,Qualcomm MSM6246,800 Mhz ARM 11,,microSDHC (dedicated slot),440MB,"5 MP, AF",LED flash,Yes,Yes,,Yes,Yes,No,"2.1, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",Virtual 5.1 channel,Removable Li-Ion 1200 mAh battery,"Rose Black, Snow White, Valentine Pink",,,"DMB TV, Live TV MP3/WMA/eAAC+/WAV player DivX/XviD/H.264/MP4/WMV player Organizer Document viewer (Word, Excel, PowerPoint, PDF) Voice memo Predictive text input",,,,,,,,About 150 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 400 h (2G) / Up to 450 h (3G),Up 3 h 40 min (2G) / Up to 5 h 10 min (3G),,,,,,"Yes, Photocall",Yes,"SMS, MMS, Email, IM, Push Email",Yes + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung S8000 Jet,https://fdn2.gsmarena.com/vv/bigpic/samsung-jet.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 3.6/0.384 Mbps,"2009, June. Released 2009, June",Discontinued,108.8 x 53.5 x 11.9 mm (4.28 x 2.11 x 0.47 in),110 g (3.88 oz),Mini-SIM,HSDPA 850 / 1900,"AMOLED resistive touchscreen, 16M colors","3.1 inches, 27.4 cm2 (~47.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~301 ppi density)",,Qualcomm MSM6246,800 MHz,,microSDHC (dedicated slot),2/8GB,"5 MP, AF",Dual-LED flash,480p@24fps,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS, Route 66","Stereo FM radio, RDS, recording",microUSB 2.0,"Accelerometer, proximity, compass",TouchWiz 2.0 UI - Motion UI,Removable Li-Ion 1100 mAh battery,"Black, Mystic Purple",,,"TV Out MP3/WMA/eAAC+/WAV player DivX/XviD/H.264/MP4/WMV player Video editor Media Gate 3D Organizer Document viewer (Word, Excel, PowerPoint, PDF) Voice memo Predictive text input",,,,,,,0.52 W/kg (head),About 120 EUR,,,,0.42 W/kg (head)     0.49 W/kg (body),,,Photo,Voice 75dB / Noise 68dB / Ring 77dB,,,,,,,,,,,,,,,,Noise -87.9dB / Crosstalk -85.9dB,,,,,,,,,Up to 422 h (2G) / Up to 406 h (3G),Up 8 h 20 min (2G) / Up to 5 h (3G),,,,,,"Yes, Photo call",Yes,"SMS, MMS, Email, IM, Push Email",Yes + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung I8000 Omnia II,https://fdn2.gsmarena.com/vv/bigpic/samsung-i8000.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 1900 / 2100,,HSPA 7.2/5.76 Mbps,"2009, June. Released 2009, July",Discontinued,118 x 59.6 x 12.3 mm (4.65 x 2.35 x 0.48 in),123 g (4.34 oz),Mini-SIM,TouchWiz 2.0 UI - Handwriting recognition,"AMOLED  resistive touchscreen, 16M colors (65K effective colors)","3.7 inches, 39.0 cm2 (~55.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)","Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5/6.5.3",,"Samsung S3C6410 800MHz, dedicated graphics accelerator",,microSDHC (dedicated slot),"2GB 256MB RAM, 8GB 256MB RAM, 16GB 256MB RAM","5 MP, AF",Dual-LED flash,480p@30fps,VGA videocall camera,,Yes,Yes,"Wi-Fi 802.11 b/g, DLNA","2.0, A2DP","Yes, with A-GPS; navigation application","Stereo FM radio, RDS, recording",microUSB 2.0,"Accelerometer, proximity","Photo editor, video editor DivX/XviD/MP4/H.264/WMV player MP3/eAAC+/WMA/WMDRM/OMA DRM 2.1 player Find Music service Media Gate 3D Pocket Office  TV-out Mobile Tracker Business card scanner",Removable Li-Ion 1500 mAh battery,"Black, White, Pink",,,,,,,,,,0.17 W/kg (head),About 200 EUR,,,,0.59 W/kg (head)     0.30 W/kg (body),,,Photo,Voice 71dB / Noise 73dB / Ring 75dB,,,,,,,,,,,,,,,,Noise -88.3dB / Crosstalk -32.8dB,,,,,,,,,Up to 430 h (2G) / Up to 430 h (3G),Up to 12 h (2G) / Up to 8 h (3G),,,,,,,,,,,,"HTML, Opera Browser v9.5",,,,
samsung,Samsung B7610 OmniaPRO,https://fdn2.gsmarena.com/vv/bigpic/samsung-b7610.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 3.6/0.384 Mbps,"2009, June. Released 2009, September",Discontinued,112.6 x 57.8 x 16.2 mm (4.43 x 2.28 x 0.64 in),159 g (5.61 oz),Mini-SIM,Advanced R touchscreen display,"AMOLED resistive touchscreen, 16M colors (65K effective)","3.5 inches, 34.9 cm2 (~53.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)","Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5",,"Samsung S3C6410 800MHz, dedicated graphics accelerator",,microSDHC (dedicated slot),2GB 256MB RAM,"5 MP, AF","LED flash, panorama",480p@30fps,Yes,,Yes,Yes,"Wi-Fi 802.11 b/g, DLNA","2.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,Accelerometer,Business card scanner Work & Life mode MP3/WAV/e-AAC+/WMA/AMR player DivX/XviD/MP4/3gp/H.264 player Photo/video editor Pocket Office  Voice memo/dial TV-out Mobile tracker,Removable Li-Ion 1500 mAh battery,Black,,,,,,,,,,0.41 W/kg (head),About 150 EUR,,,,0.19 W/kg (head)     0.63 W/kg (body),,,Photo,Voice 66dB / Noise 64dB / Ring 72dB,,,,,,,,,,,,,,,,Noise -90.6dB / Crosstalk -82.5dB,,,,,,,,,Up to 580 h (2G) / Up to 480 h (3G),Up to 12 h 18 min (2G) / Up to 6 h 48 min (3G),,,,,,,,,,,QWERTY,"WAP 2.0/xHTML, HTML",,,,
samsung,Samsung B7320 OmniaPRO,https://fdn2.gsmarena.com/vv/bigpic/samsung-b7320.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 1900 / 2100,,HSPA 7.2/2 Mbps,"2009, May. Released 2009, August",Discontinued,111.8 x 59.6 x 12.6 mm (4.40 x 2.35 x 0.50 in),110 g (3.88 oz),Mini-SIM,CIF,"TFT, 65K colors","2.4 inches, 17.8 cm2 (~26.8% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","MS Windows Mobile 6.1 Standard, upgradable to Windows Mobile 6.5",Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130 GPU,microSDHC (dedicated slot),100MB 256MB RAM 256MB ROM,3.15 MP,,Yes,,,Yes,No,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",2.0,,"MP4/H.264/WMV player MP3/eAAC+/WMA player Windows Live, Yahoo!, AOL Microsoft Outlook Mobile Pocket Office  Voice memo/dial Predictive text input",Removable Li-Ion 1480 mAh battery,Black,,,,,,,,,,0.64 W/kg (head),About 110 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 590 h,Up to 10 h,,,,,,,,,,,QWERTY,"WAP 2.0 / xHTML, HTML, Adobe Flash Lite",,,,
samsung,Samsung B7300 OmniaLITE,https://fdn2.gsmarena.com/vv/bigpic/samsung-omnia-lite.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 3.6/0.384 Mbps,"2009, June. Released 2009, September",Discontinued,107 x 51.8 x 12.9 mm (4.21 x 2.04 x 0.51 in),103 g (3.63 oz),Mini-SIM,TouchWiz v2.0 UI,"TFT resistive touchscreen, 65K colors","3.0 inches, 25.6 cm2 (~46.2% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5",,800MHz ARM 1176,,microSDHC (dedicated slot),250MB,"3.15 MP, AF",,480p@15fps,,,Yes,No,"Wi-Fi 802.11 b/g, DLNA","2.1, A2DP","Yes, with A-GPS","Stereo FM radio, RDS and recording",microUSB 2.0,Accelerometer,Videocall camera,Removable Li-Ion 1500 mAh battery,"Black, blue, red",,,DviX/XviD/MP4/H.264/WMV9 player MP3/AAC/WMA player Organizer Pocket Office  Voice memo Predictive text input,,,,,,,0.79 W/kg (head),About 150 EUR,,,,0.74 W/kg (head)     0.51 W/kg (body),,,Photo,Voice 73dB / Noise 70dB / Ring 73dB,,,,,,,,,,,,,,,,Noise -90.5dB / Crosstalk -82.8dB,,,,,,,,,Up to 650 h,Up to 9 h,,,,,,,,,,,,"WAP 2.0/xHTML, HTML (Opera)",,,,
