Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser 
zte,ZTE Kis III V790,https://fdn2.gsmarena.com/vv/bigpic/zte-v790.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,No,HSDPA 900 / 2100,,,HSPA,"2012, November. Released 2012, November",Discontinued,116 x 61.7 x 12.6 mm (4.57 x 2.43 x 0.50 in),-,,Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~51.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",,Android 2.3 (Gingerbread),Qualcomm MSM7225A Snapdragon S1,1.0 GHz Cortex-A5,Adreno 200,microSDHC (dedicated slot),512MB 256MB RAM,,,Yes,2 MP,,,Yes,Yes,,Wi-Fi 802.11 b/g/n,"2.1, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1200 mAh, removable",,Black,,About 100 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zte,ZTE Groove X501,https://fdn2.gsmarena.com/vv/bigpic/zte-groove.jpg,CDMA / EVDO,CDMA 850 / 1700 / 1900,,CDMA2000 1xEV-DO,,,EV-DO Rev.A 3.1 Mbps,"2012, November. Released 2012, November",Discontinued,118.6 x 62.5 x 13.9 mm (4.67 x 2.46 x 0.55 in),127.6 g (4.48 oz),,Mini-SIM,"TFT touchscreen, 256K colors","3.2 inches, 30.5 cm2 (~41.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",,Android 2.3 (Gingerbread),Qualcomm MSM7627 Snapdragon S1,800 MHz,Adreno 200,"microSDHC (dedicated slot), 4 GB included",1GB 512MB RAM,,,352x288,3.15 MP,,,Yes,Yes,,Wi-Fi 802.11 b/g,"2.1, A2DP, EDR",Yes,,No,microUSB 2.0,Accelerometer,"Li-Ion 1500 mAh, removable",,Black,,About 100 EUR,,,,,,,,,,,,,VGA,,,,Up to 300 h,,Up to 5 h,,,,,,,,,,,,
zte,ZTE nubia Z5,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z5-new.jpg,GSM / CDMA / HSPA,GSM 850 / 900 / 1800 / 1900,CDMA 800,HSDPA 2100,,,HSPA 21.1/5.76 Mbps,"2012, December. Released 2012, December",Discontinued,137.9 x 69.1 x 7.6 mm (5.43 x 2.72 x 0.30 in),126 g (4.44 oz),,Yes,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",,Android 4.1.1 (Jelly Bean),Qualcomm APQ8064 Snapdragon 600,Quad-core 1.5 GHz Krait 300,Adreno 320,No,32GB 2GB RAM,,"LED flash, panorama",1080p@30fps,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS",Yes,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 2300 mAh, non-removable",,"White, Black",,About 520 EUR,Scratch-resistant glass,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Flash,https://fdn2.gsmarena.com/vv/bigpic/zte-flash.jpg,CDMA / EVDO / LTE,CDMA 800 / 1900,MP4/DivX/Xvid/H.264/WMV player MP3/eAAC+/WMA/WAV player Organizer Document viewer Voice memo/dial/commands Predictive text input,CDMA2000 1xEV-DO,25,,"LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps","2012, November. Released 2012, November",Discontinued,133.9 x 65.7 x 9.7 mm (5.27 x 2.59 x 0.38 in),142 g (5.01 oz),,Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~63.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",,Android 4.0.4 (Ice Cream Sandwich),Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDXC (dedicated slot),8GB 1GB RAM,,LED flash,1080p@30fps,"12.6 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS",Yes,To be confirmed,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1780 mAh battery,,Black,,About 360 EUR,Corning Gorilla Glass,,,,,,,,,,,,1 MP,,,,Up to 216 h,,Up to 8 h,,,,,,,,,,,,
zte,ZTE Anthem 4G,https://fdn2.gsmarena.com/vv/bigpic/zte-anthem-4g.jpg,CDMA / EVDO / LTE,CDMA 800 / 1700 / 1900 / 2100,HDMI port MP4/H.264 player MP3/WAV/eAAC+ player Photo viewer/editor,CDMA2000 1xEV-DO,"2, 4",,"EV-DO Rev.A 3.1 Mbps, LTE","2012, September. Released 2012, September",Discontinued,130.1 x 68.1 x 13.7 mm (5.12 x 2.68 x 0.54 in),189.9 g (6.67 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","4.3 inches, 52.6 cm2 (~59.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",,Android 2.3 (Gingerbread),Qualcomm Snapdragon,Dual-core 1.2 GHz,,microSDHC (dedicated slot),"4GB (2.3GB user available), 512MB RAM",,LED flash,1080p@30fps,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot",Yes,"Yes, with A-GPS",,No,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1780 mAh, removable",,Black,,,,,,,,,,,,,,,VGA,,,,Up to 244 h,,Up to 4 h,,,,,,,,,,,,
zte,ZTE Warp Sequent,https://fdn2.gsmarena.com/vv/bigpic/zte-warp-sequent.jpg,CDMA / EVDO,CDMA 1900,MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Photo viewer/editor,CDMA2000 1xEV-DO,,,EV-DO Rev.A 3.1 Mbps,"2012, September. Released 2012, September",Discontinued,127 x 64.8 x 9.9 mm (5.0 x 2.55 x 0.39 in),129.8 g (4.55 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","4.3 inches, 51.0 cm2 (~61.9% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",,Android 4.0.4 (Ice Cream Sandwich),Qualcomm MSM8655 Snapdragon S2,1.4 GHz Scorpion,Adreno 205,microSDHC (dedicated slot),"4GB (2.6GB user available), 768MB RAM",,LED flash,720p,"5 MP, AF",,,Yes,Yes,,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS",,No,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1650 mAh, removable",,Black,,,,,,,,,,,,,,,1.3 MP,,,,Up to 220 h,0.76 W/kg (head)     1.23 W/kg (body),Up to 7 h,,,,,,,,,,,,
zte,ZTE Grand Era U895,https://fdn2.gsmarena.com/vv/bigpic/zte-grand-era-u895.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Document viewer Photo viewer/editor,HSDPA 900 / 2100,,,HSPA,"2012, September. Released 2012, September",Discontinued,133 x 66 x 8.6 mm (5.24 x 2.60 x 0.34 in),110 g (3.88 oz),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~63.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",,Android 4.0 (Ice Cream Sandwich),Nvidia Tegra 3,Quad-core 1.5 GHz,ULP GeForce,microSDHC (dedicated slot),4GB 1GB RAM,,LED flash,1080p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 1800 mAh, removable",,Black,,About 380 EUR,,,,,,,,,,,,,1.3 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Blade III,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-3.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,No,HSDPA 900 / 2100,,,HSPA 7.2/5.76 Mbps,"2012, September. Released 2012, September",Discontinued,123 x 63.5 x 10 mm (4.84 x 2.5 x 0.39 in),130 g (4.59 oz),,Mini-SIM,"TFT capacitive touchscreen, 65K colors","4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",MP4/H.264 player MP3/WAV/eAAC+ player Organizer Photo viewer/editor Voice memo/dial Predictive text input,Android 4.0 (Ice Cream Sandwich),Qualcomm MSM7227A Snapdragon S1,1.0 GHz Cortex-A5,Adreno 200,microSDHC (dedicated slot),"4GB (2.5GB user available), 512MB RAM",,,Yes,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","2.1, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1600 mAh battery,,"Black, White",,About 190 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zte,ZTE Grand X IN,https://fdn2.gsmarena.com/vv/bigpic/zte-grand-x-in.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Document viewer Photo viewer/editor Voice memo/dial Predictive text input,HSDPA 900 / 2100,,,HSPA 21.1/5.76 Mbps,"2012, August. Released 2012, September",Discontinued,127 x 65 x 9.9 mm (5.0 x 2.56 x 0.39 in),140.8 g (4.94 oz),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","4.3 inches, 51.0 cm2 (~61.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",,Android 4.0 (Ice Cream Sandwich),Intel XMM 6260,1.6 GHz Intel Atom Z2460,Intel graphics media accelerator (400 MHz),microSDHC (dedicated slot),"4GB 1GB RAM, 16GB 1GB RAM",,LED flash,1080p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",Yes,"Stereo FM radio, RDS",microUSB 2.0 (MHL TV-out),"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1650 mAh battery,,Black,,About 430 EUR,,,,,,,,,,,,,VGA,,,,,,,,,,,,,,,,,,
zte,ZTE N880E,https://fdn2.gsmarena.com/vv/bigpic/zte-n880e.jpg,CDMA / EVDO,CDMA 800 / 1900,,CDMA2000 1xEV-DO,,,EV-DO Rev.A 3.1 Mbps,"2012, May. Released 2012, May",Discontinued,119 x 61 x 10.4 mm (4.69 x 2.40 x 0.41 in),130 g (4.59 oz),,Mini-SIM,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~62.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Document viewer Photo viewer/editor Voice memo/dial Predictive text input,"Android 2.3 (Gingerbread), 4.1.1 (Jelly Bean), upgradable to 4.2 (Jelly Bean)",Qualcomm MSM7627A Snapdragon S1,1.0 GHz Cortex-A5,Adreno 200,microSDHC (dedicated slot),4GB 512MB RAM,,,Yes,"3.15 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP","Yes, with A-GPS",,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1650 mAh battery,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zte,ZTE Grand X LTE T82,https://fdn2.gsmarena.com/vv/bigpic/zte-grand-x-lte.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 2100,HSDPA 900 / 2100,"3, 7",,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps","2012, July. Released 2012, November",Discontinued,130.9 x 65 x 11.2 mm (5.15 x 2.56 x 0.44 in),151 g (5.33 oz),,Mini-SIM,"Capacitive touchscreen, 16M colors","4.3 inches, 51.0 cm2 (~59.9% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Document viewer Photo viewer/editor Voice memo/dial Predictive text input,Android 4.0 (Ice Cream Sandwich),Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,microSDHC (dedicated slot),4GB 1GB RAM,,LED flash,1080p@30fps,"8 MP, AF",,720p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1900 mAh battery,,"White, Black",,About 340 EUR,,,,,,,,,,,,,1.3 MP,,,,Up to 300 h,,Up to 6 h 30 min,,,,,0.77 W/kg (head)     1.05 W/kg (body),,,,,,,
zte,ZTE Grand X V970,https://fdn2.gsmarena.com/vv/bigpic/zte-mimoza-x.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Document viewer Photo viewer/editor Voice memo/dial Predictive text input,HSDPA 900 / 2100,,,HSPA 21.1/5.76 Mbps,"2012, February. Released 2012, July",Discontinued,127.4 x 65 x 9.9 mm (5.02 x 2.56 x 0.39 in),110 g (3.88 oz),,"Dual SIM (Mini-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.3 inches, 51.0 cm2 (~61.6% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",,"Android 4.0 (Ice Cream Sandwich), upgradable to 4.1.1 (Jelly Bean)",Nvidia Tegra 2,1.0 GHz dual-core Cortex-A9,ULP GeForce,microSDHC (dedicated slot),4GB 1GB RAM,,LED flash,1080p@30fps,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1600 mAh battery,,Black,,About 230 EUR,,,,,,,,,,,,,VGA,,,,,,,,,,,,,,,,,,
zte,ZTE U880E,https://fdn2.gsmarena.com/vv/bigpic/zte-u880.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Mobile TV MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Organizer Photo editor Document viewer Voice memo/dial Predictive text input,HSDPA,,,HSPA,"2012, May. Released 2012, September",Discontinued,120.5 x 63.6 x 10.8 mm (4.74 x 2.50 x 0.43 in),141 g (4.97 oz),,Mini-SIM,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~59.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,Android 2.3 (Gingerbread),Marvell PXA920H,1.0 GHz,,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,Yes,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion battery,,Black,,,,,,,,,,,,,,,VGA,,,,,,,,,Yes,Yes,,,,,,,,
zte,ZTE Score M,https://fdn2.gsmarena.com/vv/bigpic/zte-score-m.jpg,CDMA / EVDO,CDMA 800 / 1700 / 1900 / 2100,No,CDMA2000 1xEV-DO,,,EV-DO Rev.A 3.1 Mbps,"2012, March. Released 2012, March",Discontinued,112 x 61.4 x 13.7 mm (4.41 x 2.42 x 0.54 in),136 g (4.80 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~53.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo Predictive text input,Android 2.3 (Gingerbread),,600 MHz,,microSDHC (dedicated slot),4GB,,,Yes,3.15 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",,No,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1500 mAh battery,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zte,ZTE Light Tab 300,https://fdn2.gsmarena.com/vv/bigpic/thumb.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Organizer Voice memo/dial Predictive text input,HSDPA 900 / 2100,,,HSPA,"2012, February. Released 2012, September",Discontinued,-,-,,Mini-SIM,"Capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,Android 4.0 (Ice Cream Sandwich),,,,To be confirmed,1GB RAM,,LED flash,Yes,"5 MP, AF",,,"Yes, with stereo speakers",,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP","Yes, with A-GPS",,No,microUSB 2.0,"Accelerometer, compass",Non-removable Li-Ion battery,,Black,,,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE V96,https://fdn2.gsmarena.com/vv/bigpic/zte-v96.jpg,GSM / UMTS / LTE,GSM 850 / 900 / 1800 / 1900,HDMI port MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Organizer Document viewer Photo viewer/editor Voice memo/dial Predictive text input,UMTS 850 / 1900 / 2100,LTE 800,,"HSPA 42.2/11.5 Mbps, LTE Cat3 100/50 Mbps","2012, February. Released 2012, Q4",Discontinued,-,-,,Mini-SIM,"TFT capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",,Android 4.0 (Ice Cream Sandwich),Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.7 GHz Krait,Adreno 225,No,16GB 1GB RAM,,,Yes,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot",Yes,"Yes, with A-GPS",,No,Proprietary,"Accelerometer, compass",Non-removable Li-Ion battery,,Black,,,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE PF 100,https://fdn2.gsmarena.com/vv/bigpic/zte-pf100.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HDMI port MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Organizer Document viewer Photo viewer/editor Voice memo/dial Predictive text input,HSDPA 900 / 1900 / 2100,,,HSPA 28/5.76 Mbps,"2012, February",Cancelled,-,-,,Mini-SIM,"TFT capacitive touchscreen, 16M colors","10.1 inches, 290.4 cm2","768 x 1280 pixels, 5:3 ratio (~148 ppi density)",,Android 4.0 (Ice Cream Sandwich),Nvidia Tegra 3,Quad-core 1.5 GHz,ULP GeForce,No,16GB 1GB RAM,,,720p,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot",Yes,"Yes, with A-GPS",,No,Proprietary,"Accelerometer, gyro, compass",Non-removable Li-Ion battery,,Black,,,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE T98,https://fdn2.gsmarena.com/vv/bigpic/zte-t98.jpg,GSM,GSM 900 / 1800,MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Organizer Document viewer Photo viewer/editor Voice memo/dial Predictive text input,TD-SCDMA,,,HSPA,"2012, February. Released 2012, Q4",Discontinued,-,-,,Mini-SIM,"TFT capacitive touchscreen, 16M colors","7.0 inches, 139.5 cm2","768 x 1280 pixels, 5:3 ratio (~213 ppi density)",,Android 4.0 (Ice Cream Sandwich),Nvidia Tegra 3,Quad-core 1.5 GHz,ULP GeForce,No,16GB 1GB RAM,,,720p,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot",Yes,Yes,,No,Proprietary,"Accelerometer, gyro, compass",Non-removable Li-Ion battery,,Black,,,,,,,,,,,,,,,2 MP,,,,,,,,,Yes,Yes,,,,,,,,
zte,ZTE Light Tab 3 V9S,https://fdn2.gsmarena.com/vv/bigpic/zte-v9s.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HDMI port MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Organizer Document viewer Photo viewer/editor Voice memo/dial Predictive text input,HSDPA 900 / 2100,,,HSPA 14.4/5.76 Mbps,"2012, February. Released 2012, Q4",Discontinued,194 x 120 x 12 mm (7.64 x 4.72 x 0.47 in),400 g (14.11 oz),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~61.0% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",,Android 3.2 (Honeycomb),Qualcomm MSM8260 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,No,16GB 1GB RAM,,,Yes,"5 MP, AF",,,"Yes, with stereo speakers",Yes,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",,No,Proprietary,"Accelerometer, compass",Non-removable Li-Ion 4000 mAh battery,,Black,,,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Era,https://fdn2.gsmarena.com/vv/bigpic/zte-era.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Document viewer/editor Voice memo/dial/commands Predictive text input,HSDPA 900 / 2100,,,HSPA 21.1/5.76 Mbps,"2012, February. Released 2012, December",Discontinued,7.8 mm thickness,-,,Mini-SIM,"TFT capacitive touchscreen, 16M colors","4.3 inches, 51.0 cm2 (~54.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",,Android 4.0 (Ice Cream Sandwich),Nvidia Tegra 3,Quad-core 1.3 GHz,ULP GeForce,microSDHC (dedicated slot),8GB 1GB RAM,,LED flash,1080p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, DLNA, UMA, hotspot","3.0, A2DP, EDR","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0 (MHL TV-out),"Accelerometer, gyro, proximity, compass",Removable Li-Ion battery,,Black,,,,,,,,,,,,,,,VGA,,,,,,,,,,,,,,,,,,
zte,ZTE PF112 HD,https://fdn2.gsmarena.com/vv/bigpic/zte-pf112-hd.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Document viewer/editor Voice memo/dial/commands Predictive text input,HSDPA 900 / 1900 / 2100,,,HSPA 21.1/5.76 Mbps,"2012, February",Cancelled,130 x 66 x 8.5 mm (5.12 x 2.60 x 0.33 in),-,,Mini-SIM,"TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~65.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",,Android 4.0 (Ice Cream Sandwich),,,,microSDHC (dedicated slot),8GB 1GB RAM,,LED flash,720p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, DLNA, UMA, hotspot","3.0, A2DP, EDR","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0 (MHL TV-out),"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1650 mAh battery,,Black,,,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Skate Acqua,https://fdn2.gsmarena.com/vv/bigpic/ZTE-Skate-Acqua.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,,HSDPA 900 / 2100,,,HSPA 7.2/0.384 Mbps,"2012, February. Released 2012, Q4",Discontinued,-,-,,Mini-SIM,"TFT capacitive touchscreen, 65K colors","4.0 inches, 45.5 cm2","480 x 800 pixels, 5:3 ratio (~233 ppi density)",MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Document viewer/editor Voice memo/dial Predictive text input,Android 4.0 (Ice Cream Sandwich),Qualcomm MSM7227A Snapdragon S1,1.0 GHz Cortex-A5,Adreno 200,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,720p,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1600 mAh battery,,"Black, White",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zte,ZTE Orbit,https://fdn2.gsmarena.com/vv/bigpic/zte-orbit.jpg,GSM / CDMA / HSPA / EVDO,GSM 900 / 1800 / 1900,CDMA 800 / 1900 - ZTE Render,HSDPA 900 / 2100,,,"HSPA 14.4/5.76 Mbps, EV-DO Rev.A 3.1 Mbps (ZTE Render)","2012, February. Released 2012, September",Discontinued,119.4 x 63.5 x 10.2 mm (4.70 x 2.5 x 0.40 in),136.4 g (4.80 oz),,Mini-SIM,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~60.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",CDMA2000 1xEV-DO - ZTE Render,Microsoft Windows Phone 7.5 Tango II,,1.0 GHz,,No,4GB 512MB RAM,,LED flash,720p@30fps,"5 MP, AF",,,Yes,Yes,MP3/WAV/eAAC+/WMA player MP4/H.264/WMV player Document viewer Voice memo/command/dial Predictive text input,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","3.0, A2DP, EDR","Yes, with A-GPS",Yes,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1600 mAh battery,,Black,,About 230 EUR,,,,,,,,,,,,,,,,,Up to 220 h,,Up to 4 h 40 min,,,,,,,,,,,,
zte,ZTE Kis V788,https://fdn2.gsmarena.com/vv/bigpic/zte-kis.jpg,GSM,GSM 850 / 900 / 1800 / 1900,No,,,,,"2012, February. Released 2012, July",Discontinued,114.3 x 61.6 x 11.5 mm (4.5 x 2.43 x 0.45 in),120 g (4.23 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~51.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",MP4/H.264/WMV player MP3/eAAC+/WMA/WAV player Document viewer/editor Voice memo/dial Predictive text input,Android 2.3 (Gingerbread),,800 MHz,,"microSDHC (dedicated slot), 2 GB included",512MB 256MB RAM,,,Yes,"3.15 MP, AF",,,Yes,No,,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",Yes,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1400 mAh battery,,Black,,About 160 EUR,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,
