Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM 
xiaomi,Xiaomi Mi 8 SE,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi8-se.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A Cat15 800/150 Mbps","2018, May","Available. Released 2018, June",147.3 x 73.1 x 7.5 mm (5.80 x 2.88 x 0.30 in),164 g (5.78 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","Super AMOLED capacitive touchscreen, 16M colors","5.88 inches, 87.6 cm2 (~81.3% screen-to-body ratio)","1080 x 2244 pixels, 18.7:9 ratio (~423 ppi density)",HDR10,"Android 8.1 (Oreo), MIUI 9.5",Qualcomm SDM710 Snapdragon 710 (10 nm),Octa-core (2x2.2 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver),Adreno 616,No,"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM",,"LED flash, HDR, panorama","4K@30fps, 1080p@30/120fps","20 MP, f/2.0, (wide), 1/3"", 0.9µm",,1080p@30fps,Yes,No,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS, GALILEO",,No,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 3120 mAh, non-removable",Fast charging 18W Quick Charge 3.0,"Gray, Blue, Red, Gold",,About 260 EUR,Corning Gorilla Glass 5,,AnTuTu: 169044 (v7)GeekBench: 5912 (v4.4)GFXBench: 12fps (ES 3.1 onscreen),"Contrast ratio: Infinite (nominal), 3.901 (sunlight)",Photo / Video,Voice 70dB / Noise 74dB / Ring 85dB,Endurance rating 86h,,,,,"12 MP, f/1.9, 1/2.55"", 1.4µm, dual pixel PDAF 5 MP, f/2.0, (depth)",,Noise -96.0dB / Crosstalk -95.9dB,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi S2 (Redmi Y2),https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-s2-.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA - China,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 7, 8, 20, 38, 40 - Global",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, May","Available. Released 2018, May",160.7 x 77.3 x 8.1 mm (6.33 x 3.04 x 0.32 in),170 g (6.00 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~74.5% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~269 ppi density)","1, 3, 5, 40, 41 - India","Android 8.1 (Oreo), planned ulgrade to Android 10, MIUI 12",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM",,"LED flash, panorama, HDR",1080p@30fps (gyro-EIS),"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","HDR, LED flash",1080p@30fps,Yes,Yes,eMMC 5.1,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 3080 mAh, non-removable",Charging 10W,"Gray, Gold, Rose Gold, Mesmerising Blue, Stunning Black","M1803E6G, M1803E6H, M1803E6I","€ 147.00 / $ 168.00 / £ 175.42 / ₹ 9,690",,,AnTuTu: 77488 (v7)GeekBench: 4313 (v4.4)GFXBench: 7.4fps (ES 3.1 onscreen),"Contrast ratio: 1072:1 (nominal), 3.077 (sunlight)",Photo / Video,Voice 68dB / Noise 69dB / Ring 82dB,Endurance rating 92h,,,,,"12 MP, f/2.2, 1.25μm, PDAF 5 MP, f/2.4, (depth)",,Noise -90.3dB / Crosstalk -93.1dB,,,,0.43 W/kg (head)     1.58 W/kg (body),,,Yes,,,,,,,,,,,,€ 180.39,,,,,,€ 147.00,,,,
xiaomi,Xiaomi Mi Mix 2S,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-mix-2s.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900 & TD-SCDMA,HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 27, 28, 29, 30, 34, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat18 1200/100 Mbps","2018, March","Available. Released 2018, April",150.9 x 74.9 x 8.1 mm (5.94 x 2.95 x 0.32 in),191 g (6.74 oz),"Glass front (Gorilla Glass 4), ceramic back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~81.9% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)",CDMA2000 1xEV-DO,"Android 8.0 (Oreo), upgradable to Android 10, MIUI 12",Qualcomm SDM845 Snapdragon 845 (10 nm),Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.8 GHz Kryo 385 Silver),Adreno 630,No,"64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30/120fps, 720p@240fps","5 MP, f/2.0, (wide), 1/4"", 1.4µm",,1080p@30fps,Yes,No,UFS 2.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",Yes,No,"2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3400 mAh, non-removable",Fast charging 18W Quick Charge 3.0 Qi wireless charging 7.5W,"Black, White",M1803D5XA,About 270 EUR,Corning Gorilla Glass 4,,AnTuTu: 270814 (v7) GeekBench: 9158 (v4.4) GFXBench: 34fps (ES 3.1 onscreen),,,Voice 68dB / Noise 70dB / Ring 81dB,Endurance rating 59h,,,,,"12 MP, f/1.8, (wide), 1/2.55"", 1.4µm, dual pixel PDAF, 4-axis OIS 12 MP, f/2.4, (telephoto), 1/3.4"", 1.0µm, AF, 2x optical zoom",,Noise -93.0dB / Crosstalk -92.5dB,,,,0.54 W/kg (head)     1.59 W/kg (body),,,,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi Note 5 AI Dual Camera,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-5-ai-dual-camera.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA - China,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41 - China",,"HSPA 42.2/5.76 Mbps, LTE","2018, March","Available. Released 2018, March",158.6 x 75.4 x 8.1 mm (6.24 x 2.97 x 0.32 in),181 g (6.38 oz),"Glass front (Gorilla Glass), aluminum back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~77.4% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","1, 3, 4, 5, 7, 8, 20, 38, 40 - Indonesia, Malaysia, Hong Kong, Vietnam","Android 8.0 (Oreo), MIUI 9",Qualcomm SDM636 Snapdragon 636 (14 nm),Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver),Adreno 509,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM, 64GB 6GB RAM",,"Dual-LED flash, panorama, HDR",1080p@30fps,"13 MP, f/2.0, (wide), 1/3.1"", 1.12µm",LED flash,1080p@30fps,Yes,Yes,eMMC 5.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable",Fast charging 18W Quick Charge 3.0,"Black, Gold, Rose Gold, Blue, Flame Red","M1803E7SG, M1803E7SH",About 180 EUR,Corning Gorilla Glass (unspecified version),,AnTuTu: 115195 (v7)GeekBench: 4918 (v4.4)GFXBench: 6fps (ES 3.1 onscreen),"Contrast ratio: 1893 (nominal), 3.393 (sunlight)",Photo / Video,Voice 68dB / Noise 71dB / Ring 84dB,Endurance rating 92h,,,,,"12 MP, f/1.9, 1/2.55"", 1.4µm, dual pixel PDAF 5 MP, f/2.0, (depth)",,Noise -89.4dB / Crosstalk -90.5dB,,,,0.79 W/kg (head)     1.03 W/kg (body),,,Yes,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi Note 5 Pro,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-5-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE","2018, February 14","Available. Released 2018, February",158.6 x 75.4 x 8.1 mm (6.24 x 2.97 x 0.32 in),181 g (6.38 oz),"Glass front (Gorilla Glass), aluminum back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~77.4% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)",,"Android 7.1.2 (Nougat), planned ulgrade to Android 10, MIUI 12",Qualcomm SDM636 Snapdragon 636 (14 nm),Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver),Adreno 509,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM",,"Dual-LED flash, panorama, HDR",1080p@30fps,"20 MP, f/2.2, (wide), 1/3"", 0.9µm",LED flash,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable",Fast charging 18W Quick Charge 2.0,"Black, Champagne Gold, Rose Gold, Lake Blue","MEI7S, MEI7","₹ 12,490",Corning Gorilla Glass (unspecified version),,AnTuTu: 107737 (v7)GeekBench: 4696 (v4.4),,,,,,,,,"12 MP, f/2.2, 1/2.9"", 1.25µm, PDAF 5 MP, f/2.0, (depth)",,,,,,1.19 W/kg (head)     0.33 W/kg (body),,,Yes,,,,,,,,,,,"₹ 13,900","₹ 12,490",,,,,,,,,,
xiaomi,Xiaomi Black Shark,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-black-shark.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 7, 8, 12, 34, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat16 1024/150 Mbps","2018, April","Available. Released 2018, April",161.6 x 75.4 x 9.3 mm (6.36 x 2.97 x 0.37 in),190 g (6.70 oz),"Glass front, aluminum back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~76.0% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)",CDMA2000 1xEV-DO,Android 8.0 (Oreo),Qualcomm SDM845 Snapdragon 845 (10 nm),Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.8 GHz Kryo 385 Silver),Adreno 630,No,"64GB 6GB RAM, 128GB 8GB RAM",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps, 720p@120fps","20 MP, f/2.2, (wide), 1/2.8"", 1.0µm",,1080p@30fps,"Yes, with stereo speakers",No,UFS 2.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, aptX HD, LE","Yes, with A-GPS, GLONASS, BDS",,No,"2.0, Type-C 1.0 reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4000 mAh, non-removable",Fast charging 18W Quick Charge 3.0,"Black, Gray, Royal Blue","SKR-H0, SKR-A0",About 400 EUR,,,,,,,,,,,,"12 MP, f/1.8, 1/2.9"", 1.25µm, dual pixel PDAF 20 MP, f/1.8, 1.0µm, AF, 2x optical zoom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi 5 Plus (Redmi Note 5),https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-5-plus.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"1, 3, 5, 40, 41 - India",HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 7, 8, 20, 38, 40 - Global",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, February","Available. Released 2018, February",158.5 x 75.5 x 8.1 mm (6.24 x 2.97 x 0.32 in),180 g (6.35 oz),"Glass front, aluminum/plastic back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~77.4% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","1, 3, 5, 7, 8, 34, 38, 39, 40, 41 - China","Android 7.1.2 (Nougat), planned ulgrade to Android 10, MIUI 12",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30/60fps","12 MP, f/2.2, 1.25 μm, dual pixel PDAF",,1080p@30fps,Yes,Yes,eMMC 5.1,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable",Charging 10W,"Black, Gold, Blue, Rose Gold","MEG7, MEI7","€ 184.99 / $ 218.73 / £ 158.99 / ₹ 9,745",,,GeekBench: 4309 (v4.4)GFXBench: 3.4fps (ES 3.1 onscreen),"Contrast ratio: 1431:1 (nominal), 2.913 (sunlight)",Photo / Video,Voice 71dB / Noise 72dB / Ring 87dB,Endurance rating 104h,,,,,,5 MP,Noise -29.7dB / Crosstalk -91.8dB,,,,1.01 W/kg (head)     1.47 W/kg (body),,,Yes,,,,,,,,,,,,,,,,,£ 170.44,€ 184.99,,,,
xiaomi,Xiaomi Redmi 5,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-5.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE","2017, December","Available. Released 2017, December",151.8 x 72.8 x 7.7 mm (5.98 x 2.87 x 0.30 in),157 g (5.54 oz),"Glass front (Gorilla Glass), aluminum/plastic back, plastic frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~75.9% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",eMMC 5.1,"Android 7.1.2 (Nougat), MIUI 11",Qualcomm SDM450 Snapdragon 450 (14 nm),Octa-core 1.8 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM",,"LED flash, HDR, panorama",1080p@30fps,"12 MP, f/2.2, 1.25 μm, PDAF",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 3300 mAh, non-removable",Charging 10W,"Black, Gold, Light Blue, Rose Gold","MDG1, MDI1",About 160 EUR,Corning Gorilla Glass (unspecified version),,GeekBench: 4018 (v4.4)GFXBench: 6.8fps (ES 3.1 onscreen),"Contrast ratio: 1331 (nominal), 2.951 (sunlight)",Photo / Video,Voice 66dB / Noise 68dB / Ring 82dB,Endurance rating 83h,,,,,,5 MP,Noise -27.7dB / Crosstalk -54.7dB,,,,0.53 W/kg (head)     1.53 W/kg (body),,,Yes,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi 5A,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-5a.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE","2017, November","Available. Released 2017, December",140.4 x 70.1 x 8.4 mm (5.53 x 2.76 x 0.33 in),137 g (4.83 oz),"Glass front, aluminum back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.0 cm2 (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~296 ppi density)",eMMC 5.1,"Android 7.1.2 (Nougat), MIUI 11",Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,Adreno 308,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 3GB RAM",,"LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.2, PDAF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 3000 mAh, non-removable",,"Gold, Dark Gray, Rose Gold, Blue","MCG3B, MCI3B",$ 129.99 / £ 129.99,,,,,,,,,,,,,"5 MP, f/2.0",,,,,0.53 W/kg (head)     1.23 W/kg (body),,,Yes,,,,,,,,,,,,,,,,,,,,,£ 129.99,
xiaomi,Xiaomi Redmi Y1 (Note 5A),https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-5a.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 7, 8, 20, 38, 40",,"HSPA 42.2/5.76 Mbps, LTE","2017, November","Available. Released 2017, November",153 x 76.2 x 7.7 mm (6.02 x 3.00 x 0.30 in),153 g (5.40 oz),"Glass front (Gorilla Glass 3), plastic back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,"Android 7.1.2 (Nougat), MIUI 11",Qualcomm MSM8940 Snapdragon 435 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM",,"LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3080 mAh, non-removable",,"Gold, Dark Grey, Silver, Rose Gold",MDI6S,About 140 EUR,Corning Gorilla Glass 3,,GeekBench: 2610 (v4.4)GFXBench: 5.6fps (ES 3.1 onscreen),"Contrast ratio: 1673:1 (nominal), 2.556 (sunlight)",Photo / Video,Voice 68dB / Noise 72dB / Ring 86dB,Endurance rating 74h,,,,,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",Noise -92.1dB / Crosstalk -89.7dB,,,Up to 240 h (3G),1.09 W/kg (head)     1.44 W/kg (body),Up to 32 h (3G),Up to 75 h,Yes,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Redmi Y1 Lite,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-5as.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 5.1,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 4, 5, 7, 8, 20, 38, 40",,"HSPA 42.2/5.76 Mbps, LTE","2017, November","Available. Released 2017, November",153 x 76.2 x 7.6 mm (6.02 x 3.00 x 0.30 in),150 g (5.29 oz),"Glass front (Gorilla Glass 3), aluminum back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,"Android 7.0 (Nougat), MIUI 11",Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core Cortex-A53,Adreno 308,microSDXC (dedicated slot),16GB 2GB RAM,,"LED flash, HDR, panorama",1080p@30fps,"13 MP, f/2.2, PDAF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 3080 mAh, non-removable",,"Gold, Dark Grey, Silver, Rose Gold",MDI6,About 90 EUR,Corning Gorilla Glass 3,,,,,,,,,,,,"5 MP, f/2.0",,,,Up to 264 h (3G),1.53 W/kg (head)     1.32 W/kg (body),Up to 35 h (3G),Up to 92 h,Yes,,,,,,,,,,,,,,,,,,,,,,
xiaomi,Xiaomi Mi Note 3,https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-note3-.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 & TD-SCDMA,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, September","Available. Released 2017, September",152.6 x 74 x 7.6 mm (6.01 x 2.91 x 0.30 in),163 g (5.75 oz),"Glass front (Gorilla Glass 4), glass back, aluminum frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",CDMA2000 1xEV-DO,"Android 7.1 (Nougat), planned ulgrade to Android 10, MIUI 12",Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),Adreno 512,No,"64GB 6GB RAM, 128GB 6GB RAM",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 720p@120fps","16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm",,1080p@30fps,"Yes, with stereo speakers",No,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",Yes,No,Type-C 1.0 reversible connector,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Li-Ion 3500 mAh, non-removable",Fast charging 18W Quick Charge 3.0,"Black, Blue",MCE8,About 280 EUR,Corning Gorilla Glass 4,,,,,,,,,,,"12 MP, f/1.8, 27mm (wide), PDAF, 4-axis OIS 12 MP, f/2.6, 52mm (telephoto), AF, 2x optical zoom",,,,,,0.50 W/kg (head)     1.54 W/kg (body),,,Yes,,,,,,,,,,,,,,,,,,,,,,
