Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,32GB 3GB RAM,_1,_1_1,Dual,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,NFC,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Quad,Performance,64GB 3GB RAM,128GB 3GB RAM,256GB 3GB RAM,256GB 4GB RAM,512GB 4GB RAM,Dual_1,128GB 4GB RAM,64GB 2GB RAM,256GB 2GB RAM,128GB 2GB RAM,5G bands,Triple_1,256GB 8GB RAM,128GB 8GB RAM,128GB 12GB RAM,256GB 12GB RAM,512GB 12GB RAM,64GB 6GB RAM,128GB 6GB RAM,512GB 8GB RAM,32GB 4GB RAM 
blu,BLU Hero,https://fdn2.gsmarena.com/vv/bigpic/blu-hero.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, November. Released 2011, December",Discontinued,104 x 57 x 13 mm (4.09 x 2.24 x 0.51 in),90 g (3.17 oz),,Dual SIM (Mini-SIM),"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~41.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,,,microSDHC (dedicated slot),"64MB ROM, 32MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (S190 only),,,Yes,1.3 MP,,,Yes,Yes,No,"2.1, EDR",No,Stereo FM radio,microUSB,,Removable Li-Ion 950 mAh battery,,"Black, Blue, Pink, Brown, White, Green",,About 40 EUR,,,No,"Analog TV Facebook, Twitter MP3/AAC/WMA/WAV player MP4/H.264/WMV player Organizer Predictive text input",,,,,,,Class 12,No,,,,Up to 600 h,Up to 12 h,,Yes,Yes,"SMS, MMS, IM",Downloadable,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Jenny TV,https://fdn2.gsmarena.com/vv/bigpic/blu-jenny-tv.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,,,,"2012, June. Released 2012, August",Discontinued,119 x 49 x 14 mm (4.69 x 1.93 x 0.55 in),88 g (3.10 oz),,Dual SIM (Mini-SIM),"TFT, 256K colors","2.4 inches, 17.8 cm2 (~30.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),"32MB ROM, 32MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2 (T172T only),,,Yes,VGA,,,Yes,Yes,No,2.1,No,FM radio; built-in antenna,microUSB,,Removable Li-Ion 820 mAh battery,,"White, Black, Red, Yellow, Blue",,About 30 EUR,,,Flashlight,"Facebook, Twitter Analog TV MP3/AAC/WMA/WAV player MP4/H.264/WMV player Predictive text input",,,,,,,Class 12,Class 12,,,,Up to 600 h,Up to 12 h,,200 entries,Yes,"SMS, MMS",Downloadable,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Vivo 4.3,https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-4.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 - D910i,,HSPA 7.2/5.76 Mbps,"2012, July. Released 2012, September",Discontinued,128 x 66 x 9.3 mm (5.04 x 2.60 x 0.37 in),120 g (4.23 oz),,"Dual SIM (Mini-SIM, dual stand-by)","Super AMOLED capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~62.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Android 4.0 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 512MB RAM,HSDPA 850 / 1900 - D910a,,LED flash,720p,"8 MP, AF",,,Yes,Yes,Wi-Fi 802.11 b/g,3.0,"Yes, with A-GPS",Stereo FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1600 mAh battery,,"Black, White",,About 170 EUR,,,MP3/AAC/WMA/WAV player MP4/DivX/XviD/WMV/H.264 player Organizer Document editor  Voice memo/dial/commands Predictive text input (Swype),,,,1.3 MP,,,,,,,,,Up to 780 h (2G) / Up to 640 h (3G),Up to 19 h 10 min (2G) / Up to 9 h 20 min (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Tank,https://fdn2.gsmarena.com/vv/bigpic/blu-tank.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,,,,"2012, June. Released 2012, June",Discontinued,114 x 48 x 15 mm (4.49 x 1.89 x 0.59 in),92 g (3.25 oz),,Dual SIM (Mini-SIM),"TFT, 65K colors","1.8 inches, 10.2 cm2 (~18.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,microSDHC (dedicated slot),"16MB ROM, 32MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2 (T190 only),,,Yes,VGA,,,Yes,No,No,2.1,No,Stereo FM radio,miniUSB,,Removable Li-Ion 1800 mAh battery,,"Electric Blue, Red, Yellow, White, All White, Pink",,About 20 EUR,,,Flashlight,MP3/AAC/WMA/WAV player MP4/H.264/WMV player Built-In FM Antenna Predictive text input,,,,,,,No  (Planned GPRS version for Q4 2012),No,,,,Up to 1720 h,Up to 16 h,,200 entries,Yes,SMS,Downloadable,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Jenny,https://fdn2.gsmarena.com/vv/bigpic/blu-jenny.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,,,,"2012, June. Released 2012, June",Discontinued,110 x 45 x 14 mm (4.33 x 1.77 x 0.55 in),73 g (2.57 oz),,Dual SIM (Mini-SIM),"TFT, 65K colors","1.8 inches, 10.2 cm2 (~20.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,microSDHC (dedicated slot),"16MB ROM, 32MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2 (T172 only),,,Yes,VGA,,,Yes,No,No,2.1,No,Stereo FM radio,miniUSB,,Removable Li-Ion 900 mAh battery,,"White, Black, Red, Yellow, Blue",,About 20 EUR,,,Flashlight,MP3/AAC/WMA/WAV player MP4/H.264/WMV player Built-In FM Antenna Predictive text input,,,,,,,No  (Planned GPRS version for Q4 2012),No,,,,Up to 860 h,Up to 8 h,,200 entries,Yes,SMS,Downloadable,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Studio 5.3,https://fdn2.gsmarena.com/vv/bigpic/blu-studio-5.3.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1,HSDPA 850 / 1900 / 2100 - SIM 1,,HSPA 7.2/0.384 Mbps,"2011, December. Released 2012, January",Discontinued,150 x 81 x 10.9 mm (5.91 x 3.19 x 0.43 in),192 g (6.77 oz),,Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","5.3 inches, 80.0 cm2 (~65.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~176 ppi density)",Android 2.3 (Gingerbread),Mediatek MT6573 (65 nm),650 MHz Cortex-A9/ 800 MHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),512MB 512MB RAM,GSM 850 / 900 / 1800 / 1900 - SIM 2  (D510 only),,LED flash,480p@30fps,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g, hotspot","2.1, A2DP","Yes, with A-GPS",Stereo FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 2500 mAh battery,,Black,,About 170 EUR,,,MP3/AAC/WMA/WAV player MP4/DivX/XviD/WMV/H.264 player Organizer Voice memo/dial Predictive text input,,,,VGA,,,,,,,,,Up to 700 h,Up to 8 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Touch Book 7.0,https://fdn2.gsmarena.com/vv/bigpic/blu-touch-book-70.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,,HSPA 7.2/5.76 Mbps,"2011, August. Released 2011, December",Discontinued,197 x 120 x 13.2 mm (7.76 x 4.72 x 0.52 in),382 g (13.47 oz),,Mini-SIM,TFT capacitive touchscreen,"7.0 inches, 139.5 cm2 (~59.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",Android 2.2 (Froyo),Qualcomm MSM7227-T Snapdragon S1,800 MHz ARM 11,Adreno 200,microSDHC (dedicated slot),512MB 512MB RAM,"MP3,AAC,WMA,WAV player MP4/H.264 player Office document viewer  Organizer Predictive text input",,,Yes,3.15 MP,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP",Yes,Stereo FM radio,microUSB,Accelerometer,Non-removable Li-Ion 4250 mAh battery,,Black,,About 120 EUR,,,,,,,VGA,,,,,,,,,Up to 500 h,Up to 12 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Neo Pro,https://fdn2.gsmarena.com/vv/bigpic/blu-neo-slide.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, August. Released Exp. release 2012, Q1",Discontinued,101 x 55 x 16.5 mm (3.98 x 2.17 x 0.65 in),120 g (4.23 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~43.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,,,microSDHC (dedicated slot),"1GB ROM, 256MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (S310 only),,,Yes,3.15 MP,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP",No,Stereo FM radio,microUSB,,Removable Li-Ion 900 mAh battery,,"Black, Red, Blue, Silver",,,,,No,Facebook Music player Video player Organizer,,,,,,,Class 10,Yes,,,,Up to 200 h,Up to 3 h,,Yes,Yes,"SMS, MMS, Email, Push Email, IM",Downloadable,Yes,,,,,,,,QWERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Neo XT,https://fdn2.gsmarena.com/vv/bigpic/blu-neo-xt.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, August. Released 2012, Q1",Discontinued,96 x 58 x 12.8 mm (3.78 x 2.28 x 0.50 in),120 g (4.23 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~46.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,microSDHC (dedicated slot),"1GB ROM, 256MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (S290 only),,LED flash,Yes,3.15 MP,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP",No,Stereo FM radio,microUSB,,Removable Li-Ion 820 mAh battery,,Black,,About 70 EUR,,,No,Analog TV (S290T only) Facebook Music player Video player Organizer,,,,,,,Class 10,Yes,,,,Up to 150 h,Up to 1 h 30 min,,Yes,Yes,"SMS, MMS, Email, Push Email, IM",Downloadable,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Neo,https://fdn2.gsmarena.com/vv/bigpic/blu-neo-new.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, August. Released 2012, Q1",Discontinued,96 x 54 x 12.8 mm (3.78 x 2.13 x 0.50 in),120 g (4.23 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~46.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,,,microSDHC (dedicated slot),"256MB ROM, 64MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (S230 only),,,Yes,2 MP,,,Yes,Yes,No,"2.1, A2DP",No,Stereo FM radio,microUSB,,Removable Li-Ion 820 mAh battery,,"Black, Red, Blue, Silver",,About 70 EUR,,,No,Analog TV (S230T only) Facebook Music player Video player Organizer,,,,,,,Class 10,No,,,,Up to 150 h,Up to 1 h 30 min,,Yes,Yes,"SMS, MMS, Email, Push Email, IM",Downloadable,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Deco Pro,https://fdn2.gsmarena.com/vv/bigpic/blu-deco-pro.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,108.5 x 64 x 12.5 mm (4.27 x 2.52 x 0.49 in),75 g (2.65 oz),,Mini-SIM,"TFT capacitive touchscreen, 256K colors","2.6 inches, 20.9 cm2 (~30.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)",,,,,microSDHC (dedicated slot),"1GB ROM, 256MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (Q360 only),,,Yes,3.2 MP,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP",No,FM radio,microUSB,,Removable Li-Ion 1200 mAh battery,,"Black, White",,About 60 EUR,,,No,Facebook Music player Video player Organizer,,,,,,,Class 10,Yes,,,,Up to 250 h,Up to 3 h 30 min,,Yes,Yes,"SMS, MMS, Push Email",Downloadable,Yes,,,,,,,,QWERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Deco XT,https://fdn2.gsmarena.com/vv/bigpic/blu-deco-xt.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,103 x 57.6 x 12.5 mm (4.06 x 2.27 x 0.49 in),75 g (2.65 oz),,Mini-SIM,"TFT, 256K colors","2.31 inches, 16.5 cm2 (~27.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~173 ppi density)",,,,,microSDHC (dedicated slot),"1GB ROM, 256MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (Q290 only),,,Yes,2 MP,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP",No,FM radio,microUSB,,Removable Li-Ion 800 mAh battery,,"Black, White",,About 70 EUR,,,No,Analog TV (Q290T only) Facebook Music player Video player Organizer,,,,,,,Class 10,Yes,,,,Up to 200 h,Up to 3 h,,Yes,Yes,"SMS, MMS, Push Email",Downloadable,Yes,,,,,,,,QWERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Deco,https://fdn2.gsmarena.com/vv/bigpic/blu-deco.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,103 x 57.6 x 12.5 mm (4.06 x 2.27 x 0.49 in),73 g (2.57 oz),,Mini-SIM,"TFT, 256K colors","2.31 inches, 16.5 cm2 (~27.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~173 ppi density)",,,,,microSDHC (dedicated slot),"256MB ROM, 64MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (Q260 only),,,Yes,2 MP,,,Yes,Yes,No,"2.1, A2DP",No,FM radio,microUSB,,Removable Li-Ion 800 mAh battery,,"Black, White, Orange",,,,,No,Analog TV (Q260T only) Facebook Music player Video player Organizer,,,,,,,Class 10,No,,,,Up to 200 h,Up to 3 h,,Yes,Yes,"SMS, MMS, Push Email",Downloadable,Yes,,,,,,,,QWERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Deco Mini,https://fdn2.gsmarena.com/vv/bigpic/blu-deco-mini.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,99.3 x 55.9 x 13.5 mm (3.91 x 2.20 x 0.53 in),75 g (2.65 oz),,Mini-SIM,"TFT, 65K colors","2.0 inches, 12.6 cm2 (~22.7% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,,,microSDHC (dedicated slot),"64MB ROM, 32MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (Q130 only),,,Yes,1.3 MP,,,Yes,Yes,No,"2.1, A2DP",No,FM radio,microUSB,,Removable Li-Ion 850 mAh battery,,"Yellow, Green, Orange, White, Electric Blue, Fucsia, Black",,About 30 EUR,,,No,Music player Video player Organizer,,,,,,,Class 10,No,,,,Up to 168 h,Up to 3 h,,Yes,Yes,"SMS, MMS, IM",Downloadable,No,,,,,,,,QWERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Electro,https://fdn2.gsmarena.com/vv/bigpic/blu-electro.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,104 x 53 x 13.5 mm (4.09 x 2.09 x 0.53 in),68 g (2.40 oz),,Mini-SIM,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~27.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSDHC (dedicated slot),"128MB ROM, 64MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (T610 only),,,Yes,1.3 MP,,,Yes,Yes,No,"2.1, A2DP",No,FM radio,microUSB,,Removable Li-Ion 1050 mAh battery,,"Orange, Pink, Violet, Cyan",,About 40 EUR,,,No,Analog TV Music player Video player Organizer,,,,,,,Class 12,No,,,,Up to 288 h,Up to 8 h,,Yes,Yes,"SMS, MMS, IM",Downloadable,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Deejay Touch,https://fdn2.gsmarena.com/vv/bigpic/blu-deejay-touch.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,96 x 56.2 x 13.5 mm (3.78 x 2.21 x 0.53 in),70 g (2.47 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.6 inches, 20.9 cm2 (~38.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)",,,,,microSDHC (dedicated slot),"256MB ROM, 64MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (S210 only),,,Yes,1.3 MP,,,Yes,Yes,No,"2.1, A2DP",No,Stereo FM radio,microUSB,,Removable Li-Ion 750 mAh battery,,"Black, Pink, Light blue, Purple, Violet, Silver",,About 40 EUR,,,Flashlight,"Analog TV (S210T only) Facebook, Twitter, eBuddy Music player Video player Organizer",,,,,,,Class 12,No,,,,Up to 72 h,Up to 3 h 30 min,,Yes,Yes,"SMS, MMS, Email, Push Email, IM",Downloadable,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Spark,https://fdn2.gsmarena.com/vv/bigpic/blu-spark.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,92 x 52 x 15 mm (3.62 x 2.05 x 0.59 in),59 g (2.08 oz),,Mini-SIM,"TFT touchscreen, 256K colors","2.4 inches, 17.8 cm2 (~37.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),"64MB ROM, 32MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (S130 only),,,Yes,1.3 MP,,,Yes,Yes,No,Yes,No,Stereo FM radio,microUSB,,Removable Li-Ion 900 mAh battery,,"Coffee, Violet, Pink, Green, Cyan",,About 40 EUR,,,No,Music player Video player Organizer,,,,,,,Class 12,No,,,,Up to 260 h,Up to 3 h,,Yes,Yes,"SMS, MMS",Downloadable,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Deejay Flip,https://fdn2.gsmarena.com/vv/bigpic/blu-deejay-flip.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,92 x 44.5 x 18 mm (3.62 x 1.75 x 0.71 in),70 g (2.47 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~30.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,microSDHC (dedicated slot),"64MB ROM, 32MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (F110 only),,,Yes,1.3 MP,,,Yes,Yes,No,"2.1, A2DP",No,Stereo FM radio,microUSB,,Removable Li-Ion 700 mAh battery,,"Blue, Red, Purple, Green, Yellow",,,,,No,Music player Video player Organizer,,,,,,,Class 10,No,,,,Up to 600 h,Up to 6 h,,Yes,Yes,"SMS, MMS, IM",Downloadable,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Tattoo Mini,https://fdn2.gsmarena.com/vv/bigpic/blu-tattoo-mini.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,99 x 55 x 13 mm (3.90 x 2.17 x 0.51 in),54 g (1.90 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~23.1% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),,,,,microSDHC (dedicated slot),"64MB ROM, 32MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (Q190 only),,,Yes,1.3 MP,,,Yes,Yes,No,"2.1, A2DP",No,Stereo FM radio,microUSB,,Removable Li-Ion 750 mAh battery,,"Silver, Pink",,About 30 EUR,,,Flashlight,Analog TV (Q190T only) Music player Video player Organizer,,,,,,,Class 10,No,,,,Up to 600 h,Up to 6 h,,Yes,Yes,"SMS, MMS, IM",Downloadable,No,,,,,,,,QWERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Samba Elite,https://fdn2.gsmarena.com/vv/bigpic/blu-samba-elite.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,102 x 56 x 13.5 mm (4.02 x 2.20 x 0.53 in),69 g (2.43 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~22.0% screen-to-body ratio)",160 x 128 pixels (~102 ppi density),,,,,microSDHC (dedicated slot),"256MB ROM, 64MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (Q210E only),,,Yes,2 MP,,,Yes,No,No,"2.1, A2DP",No,FM radio,miniUSB,,Removable Li-Ion 750 mAh battery,,"Black, Silver, Grey, Pink, Blue, Violet",,About 50 EUR,,,No,Analog TV (Q210T only) BLU Mail Music player Video player Organizer,,,,,,,Class 10,No,,,,Up to 140 h,Up to 3 h 30 min,,Yes,Yes,"SMS, MMS",Downloadable,Yes,,,,,,,,QWERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Samba JR,https://fdn2.gsmarena.com/vv/bigpic/blu-samba-jr.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,99.3 x 55.9 x 13.8 mm (3.91 x 2.20 x 0.54 in),75 g (2.65 oz),,Mini-SIM,"TFT, 65K colors","1.77 inches, 9.9 cm2 (~17.8% screen-to-body ratio)",160 x 128 pixels (~116 ppi density),,,,,microSDHC (dedicated slot),"64MB ROM, 32MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (Q51 only),,,,,,,Yes,Yes,No,No,No,Stereo FM radio,microUSB,,Removable Li-Ion 850 mAh battery,,"Light blue, Red, Silver, Violet, Magenta, Green",,About 30 EUR,,,No,"Facebook, Twitter Music player Video player Organizer",,,,,,,Class 10,No,,,,Up to 168 h,Up to 3 h,,Yes,Yes,"SMS, MMS, IM",Downloadable,No,,,,,,,,QWERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Lindy,https://fdn2.gsmarena.com/vv/bigpic/blu-lindy.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,101 x 56.2 x 13.7 mm (3.98 x 2.21 x 0.54 in),50 g (1.76 oz),,Mini-SIM,"TFT, 65K colors","1.77 inches, 9.9 cm2 (~17.4% screen-to-body ratio)",160 x 128 pixels (~116 ppi density),,,,,microSDHC (dedicated slot),"64MB ROM, 32MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (Q61 only),,,,,,,Yes,Yes,No,No,No,Stereo FM radio,microUSB,,Removable Li-Ion 750 mAh battery,,"Blue, Silver, Black, Light Blue, Pink",,,,,Flashlight,Music player Video player Organizer,,,,,,,Class 12,No,,,,Up to 600 h,Up to 6 h,,Yes,Yes,"SMS, MMS",Downloadable,No,,,,,,,,QWERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Swing,https://fdn2.gsmarena.com/vv/bigpic/blu-swing.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,84 x 42 x 17.5 mm (3.31 x 1.65 x 0.69 in),47 g (1.66 oz),,Mini-SIM,"TFT, 65K colors","1.77 inches, 9.9 cm2 (~27.9% screen-to-body ratio)",176 x 220 pixels (~159 ppi density),,,,,microSDHC (dedicated slot),"128MB ROM, 64MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (M110 only),,,Yes,1.3 MP,,,Yes,Yes,No,"2.1, A2DP",No,Stereo FM radio,microUSB,,Removable Li-Ion 560 mAh battery,,"Black, White",,About 40 EUR,,,No,Facebook Music player Video player Organizer,,,,,,,Class 10,No,,,,Up to 150 h,Up to 1 h 30 min,,Yes,Yes,"SMS, MMS",Downloadable,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blu,BLU Bar Q,https://fdn2.gsmarena.com/vv/bigpic/blu-bar-q.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2011, July. Released 2011, Q3",Discontinued,100.5 x 43 x 14.8 mm (3.96 x 1.69 x 0.58 in),48 g (1.69 oz),,Mini-SIM,"TFT, 65K colors","1.77 inches, 9.9 cm2 (~22.8% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),,,,,microSDHC (dedicated slot),"64MB ROM, 32MB RAM",GSM 850 / 900 / 1800 / 1900 - SIM 2  (T410 only),,,Yes,1.3 MP,,,Yes,Yes,No,"2.1, A2DP",No,FM radio,microUSB,,Removable Li-Ion 800 mAh battery,,"Black, White, Red, Light Blue, Violet, Yellow, Green, Pink",,,,,Flashlight,Music player Video player Organizer,,,,,,,Yes,No,,,,Up to 300 h,Up to 4 h,,Yes,Yes,"SMS, MMS",Downloadable,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
