Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,_1_1,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,256GB 8GB RAM,Quad,Models,128GB 4GB RAM,Dual,64GB 4GB RAM,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,SAR,32GB 3GB RAM,32GB 2GB RAM,Protection,256GB 12GB RAM,SAR EU,Audio quality,Infrared port,Dual_1,Talk time,Stand-by,GPRS,EDGE,Keyboard,Phonebook,Call records,Messaging,Games,Java,Music play,Browser,Alert types,Languages,Clock,Alarm 
motorola,Motorola A760,https://fdn2.gsmarena.com/vv/bigpic/moa760.gif,GSM,GSM 900 / 1800,Handwriting recognition,,No,,,,2003,Discontinued,"100 x 53 x 21 mm, 100 cc (3.94 x 2.09 x 0.83 in)",120 g (4.23 oz),,Mini-SIM,MP3 player Organizer RS 232,"TFT resistive touchscreen, 65K colors",,"240 x 320 pixels, 4:3 ratio",Linux,,206 MHz,,No,32MB,CIF,,Yes,,,,Yes,No,No,1.1,No,,No,Proprietary,,Removable Li-Ion 750 mAh battery (77642),,Coral grey,,,,,,,,,,,,,,,,,,,,,,Yes,,Up to 5 h,Up to 160 h,Class 10,No,,,,,,,,"WAP, HTML","Vibration; Downloadable polyphonic, MP3 ringtones",,Yes,Yes
motorola,Motorola V295,https://fdn2.gsmarena.com/vv/bigpic/mov295.gif,GSM,GSM 900 / 1800,Second display B/W,,No,,,,"2003, Q3",Cancelled,"87 x 47 x 22 mm, 77 cc (3.43 x 1.85 x 0.87 in)",97 g (3.42 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice memo/dial,"CSTN, 4096 colors",,"128 x 128 pixels, 1:1 ratio",,,,,No,,VGA,,No,,,,No,No,No,No,No,,No,,,Removable Li-Ion battery,,"Silver, Blue",,,,,,,,,,,,,,,,,,,,,,,,Up to 5 h,Up to 220 h,Yes,No,,"500 entries, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS",Yes + downloadable,Yes,,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,,,
motorola,Motorola V291,https://fdn2.gsmarena.com/vv/bigpic/mov291.gif,GSM,GSM 900 / 1800,"Second display B/W (96 x 32 pixels) Downloadable screensavers, wallpapers",,No,,,,"2003, Q3",Discontinued,87 x 47 x 22.4 mm (3.43 x 1.85 x 0.88 in),97 g (3.42 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Stopwatch Voice dial,"CSTN, 4096 colors",,"128 x 128 pixels, 1:1 ratio",,,,,No,512 KB,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 700 mAh battery,,"Silver, Red",,,,,,,,,,,,,,,,,,,,,,,,Up to 5 h,Up to 200 h,Yes,No,,500,"20 dialed, 20 received, 20 missed calls","SMS, EMS","3 - Big2, Bubble Tea, Pacific Storm",No,,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,,,
motorola,Motorola V290,https://fdn2.gsmarena.com/vv/bigpic/mov290.gif,GSM,GSM 900 / 1800,"Second display B/W (96 x 32 pixels) Downloadable screensavers, wallpapers",,No,,,,"2003, Q3",Discontinued,"87 x 47 x 22 mm, 77 cc (3.43 x 1.85 x 0.87 in)",97 g (3.42 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice memo/dial,"CSTN, 4096 colors",,"128 x 128 pixels, 1:1 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion battery,,"Silver, Blue",,,,,,,,,,,,,,,,,,,,,,,,Up to 5 h,Up to 220 h,Yes,No,,500,"20 dialed, 20 received, 20 missed calls","SMS, EMS","Big2, BubbleTea, PacificStorm",No,,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,,,
motorola,Motorola A388c,https://fdn2.gsmarena.com/vv/bigpic/moa388c.gif,GSM,GSM 900 / 1800 / 1900,Handwriting Recognition,,30 phone book voice tags,,,,"2003, Q2",Discontinued,98 x 58 x 24 mm (3.86 x 2.28 x 0.94 in),138 g (4.87 oz),,Mini-SIM,Organizer Voice memo Voice dial,"TFT resistive touchscreen, 65K colors",,"240 x 350 pixels, 3:2 ratio",,,DragonBall Vz 66 MHz,,No,7MB,,,,,,,No,No,No,No,No,,No,Proprietary,,Removable Li-Ion battery,,"silver, black",,,,,,,,,,,,,,,,,,,,,,Yes,,3 h - 4 h 30 min,80 h - 145 h,Class 8,No,,1000 x 28 fields,"20 dialed, 20 received, 20 missed calls","SMS, EMS, Email",Yes,Yes,,WAP,"Vibration; Monophonic ringtones, composer",,Yes,Yes
motorola,Motorola C350,https://fdn2.gsmarena.com/vv/bigpic/moc350.gif,GSM,GSM 900 / 1800,GSM 850 / 1900 - US version,,Downloadable screensavers and wallpapers,,,,"2003, Q1",Discontinued,"101 x 42 x 19 mm, 75 cc (3.98 x 1.65 x 0.75 in)",80 g (2.82 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice dial Changeable front covers,"CSTN, 4096 colors",,"96 x 64 pixels, 5 lines, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 600 mAh battery (77596),,,,,,,,,,,,,,,,,,,,,,,,,,Up to 4 h,Up to 190 h,Class 8,No,,100,"10 dialed, 5 received, 5 missed calls","SMS, EMS 5.0","3 - MotoGP, AstroSmash, Snood21",No,,WAP 1.2.1,"Vibration; Downloadable polyphonic ringtones, composer",,Yes,No
motorola,Motorola T725,https://fdn2.gsmarena.com/vv/bigpic/mot725.gif,GSM,GSM 900 / 1800 / 1900,Second display 96 x 32 pixels 6 menu palettes Downloadable screensavers and wallpapers,,No,,,,2003,Discontinued,90 x 47 x 21 mm (3.54 x 1.85 x 0.83 in),100 g (3.53 oz),,Mini-SIM,"- External digital camera(320 x 240 pixels), included in the package  - Predictive text input (iTAP) - Organizer - Voice memo - Voice","CSTN, 4096 colors",,"120 x 160 pixels, 9 lines, 4:3 ratio",,,,,No,,QVGA,,No,,,,No,No,No,No,No,,No,,,Removable Li-Ion 750 mAh battery,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 3 h 50 min,Up to 390 h,Yes,No,,1000,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email",Downloadable,Yes,,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,,,
motorola,Motorola T720i,https://fdn2.gsmarena.com/vv/bigpic/mot720i.gif,GSM,GSM 900 / 1800,Second display 96 x 32 pixels 6 menu palettes Downloadable screensavers and wallpapers,,No,,,,"2002, October",Discontinued,90 x 47 x 21 mm (3.54 x 1.85 x 0.83 in),100 g (3.53 oz),,Mini-SIM,"External digital camera(320 x 240 pixels), included in the package Predictive text input (iTAP) Organizer Voice memo Voice dial","CSTN, 4096 colors",,"120 x 160 pixels, 9 lines, 4:3 ratio",,,,,No,,,,,,,,Yes,No,No,No,No,,No,,,Removable Li-Ion 1100 mAh battery (98481/SNN5595),,,,,,,,,,,,,,,,,,,,,,,,,,up to 3 h 50 min,up to 390 h,Class 8,No,,500,"10 dialed, 10 received, 10 missed calls","SMS, EMS 5.0","3 - Wu Zi Qi, Sokoban & Black Jack + Java",Yes,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic ringtones, composer",,Yes,No
motorola,Motorola T720,https://fdn2.gsmarena.com/vv/bigpic/mot720.gif,GSM,GSM 900 / 1800,Second display 96 x 32 pixels 6 menu palettes Downloadable screensavers and wallpapers,,No,,,,"2002, October",Discontinued,90 x 47 x 21 mm (3.54 x 1.85 x 0.83 in),100 g (3.53 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice memo Voice dial,"CSTN, 4096 colors",,"120 x 160 pixels, 9 lines, 4:3 ratio",,,,,No,,,,,,,,Yes,No,No,No,No,,No,,,Removable Li-Ion 1100 mAh battery (98481/SNN5595),,,,,,,,,,,,,,,,,,,,,,,,,,Up to 5 h,Up to 340 h,Class 8,No,,500,"10 dialed, 5 received, 5 missed calls","SMS, EMS 5.0, Email","3 - Wu Zi Qi, Sokoban & Black Jack + Java",Yes,,WAP 1.2.1,"Vibration; Downloadable polyphonic ringtones, composer",,Yes,No
motorola,Motorola T190,https://fdn2.gsmarena.com/vv/bigpic/mot190.gif,GSM,GSM 900 / 1800,Screensavers,,No,,,,"2002, September",Discontinued,"106 x 40 x 16 mm, 66 cc (4.17 x 1.57 x 0.63 in)",99 g (3.49 oz),,Mini-SIM,Predictive text input Voice note Voice activation Organizer,Monochrome graphic,,"98 x 64 pixels, 5 lines,, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 550 mAh battery,,Silver,,,,,,,,,,,,,,,,,,,,,,,,up to 5 h,up to 120 h,No,No,,100,"10 dialed, 10 received, 10 missed calls",SMS,3,No,,WAP 1.1,"Vibration; Monophonic ringtones, composer",16 + 11,Yes,No
motorola,Motorola E380,https://fdn2.gsmarena.com/vv/bigpic/moe380.gif,GSM,GSM 900 / 1800,Downloadable screensavers and wallpapers,,No,,,,2003,Discontinued,115 x 44 x 21 mm (4.53 x 1.73 x 0.83 in),85 g (3.00 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice memo Interchangeable color lenses,"CSTN, 4096 colors",,"96 x 65 pixels, 4 lines, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,Proprietary,,Removable Li-Ion 600 mAh battery,,Sapphire blue,,,,,,,,,,,,,,,,,,,,,,,,Up to 2 h 30 min,Up to 150 h,Yes,No,,250,"10 dialed, 5 received, 5 missed calls","SMS, EMS, MMS",Downloadable,Yes,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic ringtones, composer",,,
motorola,Motorola E365,https://fdn2.gsmarena.com/vv/bigpic/moe365.gif,GSM,GSM 900 / 1800,Downloadable screensavers and wallpapers,,No,,,,"2003, Q2",Discontinued,"107 x 45 x 20 mm, 80 cc (4.21 x 1.77 x 0.79 in)",93 g (3.28 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice memo,"TFT, 65K colors",,"128 x 160 pixels, 7 lines",,,,,No,2MB,VGA,,No,,,,No,No,No,No,No,,No,,,Removable Li-Ion 750 mAh battery (BA265),,Siver,,,,,,,,,,,,,,,,,,,,,,,,Up to 2 h 30 min,Up to 140 h,Class 8,No,,300,"20 dialed, 20 received, 20 missed calls","SMS, EMS, MMS","5 - Magic II, Pacific Storm, Bubble Tea, Bowling and Big2Garden",No,,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,,Yes,Yes
motorola,Motorola E360,https://fdn2.gsmarena.com/vv/bigpic/moe360.gif,GSM,GSM 900 / 1800,Downloadable screensavers and wallpapers,,10 voice dial commands 10 voice dial numbers,,,,"2002, October",Discontinued,115 x 44 x 20 mm (4.53 x 1.73 x 0.79 in),85 g (3.00 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice memo Voice dial Changeable front covers,"CSTN, 4096 colors",,"128 x 96 pixels, 4:3 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 600 mAh battery,,"2 - blue, silver",,,,,,,,,,,,,,,,,,,,,,,,Up to 7 h,Up to 170 h,Yes,No,,300,"10 dialed, 5 received, 5 missed calls","SMS, EMS 5.0","5 - Smack, Magic, Memory, Torpedo, Racing",No,,WAP 1.2.1,"Vibration; Polyphonic(16) ringtones, composer",,Yes,No
motorola,Motorola V70,https://fdn2.gsmarena.com/vv/bigpic/mov70.gif,GSM,GSM 900 / 1800,Iconic revolving design Inverse Image Display with EL Backlighting Electro-Luminescent keypad,,No,,,,2002,Discontinued,94 x 38 x 18 mm (3.70 x 1.50 x 0.71 in),83 g (2.93 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice memo Voice dial,Monochrome graphic,,"96 x 64 pixels, 3 lines + prompts, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 430 mAh battery,,,,,,,,,,,,,,,,,,,,,,,,,,up to 215 min,up to 145 h,Class 8,No,,155,"10 dialed, 5 received, 5 missed calls",SMS,Yes,No,,WAP 1.1,"Vibration; Downloadable monophonic ringtones, composer",16 + 11,Yes,No
motorola,Motorola C336,https://fdn2.gsmarena.com/vv/bigpic/moc336.gif,GSM,GSM 900 / 1800,4 shades of grey White backlight Downloadable wallpapers and screensavers,,No,,,,2002,Discontinued,"102 x 46 x 19 mm, 73 cc (4.02 x 1.81 x 0.75 in)",80 g (2.82 oz),,Mini-SIM,Predictive text input Organizer Voice dial Changeable housings,Grayscale graphic,,"98 x 64 pixels, 5 lines, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 600 mAh battery,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 5 h,Up to 250 h,Class 8,No,,100,"10 dialed, 10 received, 10 missed calls","SMS, EMS 5.0","3 - Astrosmash, Snood 21, MotoGP",No,,WAP 1.2.1,"Vibration; Downloadable polyphonic ringtones, composer",,,
motorola,Motorola C333,https://fdn2.gsmarena.com/vv/bigpic/moc333.gif,GSM,GSM 900 / 1800,4 shades of grey White backlight,,No,,,,2002,Discontinued,101 x 42 x 19 mm (3.98 x 1.65 x 0.75 in),75 g (2.65 oz),,Mini-SIM,Predictive text input Organizer Voice dial Changeable housings,Grayscale graphic,,"98 x 64 pixels, 5 lines, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion battery,,,,,,,,,,,,,,,,,,,,,,,,,,2 h 30 min - 6 h,80 h - 250 h,Class 8,No,,,"10 dialed, 10 received, 10 missed calls","SMS, EMS 5.0","3 - MotoGP. Snood 21, Astrosmash",No,,WAP 1.2.1,"Vibration; Downloadable polyphonic ringtones, composer",,Yes,No
motorola,Motorola C332,https://fdn2.gsmarena.com/vv/bigpic/moc332.gif,GSM,GSM 900 / 1800,4 shades of grey White backlight Downloadable wallpapers and screensavers,,No,,,,2002,Discontinued,107 x 46 x 22 mm (4.21 x 1.81 x 0.87 in),84 g (2.96 oz),,Mini-SIM,Predictive text input Organizer Voice dial Changeable housings,Grayscale graphic,,"98 x 64 pixels, 5 lines, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion battery,,,,,,,,,,,,,,,,,,,,,,,,,,2 h 30 min - 6 h,80 h - 250 h,Class 8,No,,,"10 dialed, 10 received, 10 missed calls","SMS, EMS 5.0","3 - MotoGP. Snood 21, Astrosmash",No,,WAP 1.2.1,"Vibration; Downloadable polyphonic ringtones, composer",,Yes,No
motorola,Motorola C331,https://fdn2.gsmarena.com/vv/bigpic/moc331.gif,GSM,GSM 900 / 1800,4 shades of grey White backlight Downloadable wallpapers and screensavers,,No,,,,2002,Discontinued,101 x 48 x 21 mm (3.98 x 1.89 x 0.83 in),83 g (2.93 oz),,Mini-SIM,Predictive text input Voice dial Calculator Currency converter Changeable housings,Grayscale graphic,,"98 x 64 pixels, 5 lines, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion battery,,,,,,,,,,,,,,,,,,,,,,,,,,2 h 30 min - 6 h,80 h - 250 h,Class 8,No,,,"10 dialed, 10 received, 10 missed calls","SMS, EMS 5.0","3 - MotoGP. Snood 21, Astrosmash",No,,WAP 1.2.1,"Vibration; Downloadable polyphonic ringtones, composer",,Yes,No
motorola,Motorola C300,https://fdn2.gsmarena.com/vv/bigpic/moc300.gif,GSM,GSM 900 / 1800,Nokia Smart Messaging Picture Album Downloadable wallpapers Screensavers,,Supported format: i-Melody,,,,"2002, September",Discontinued,106 x 44 x 16 mm (4.17 x 1.73 x 0.63 in),82 g (2.89 oz),,Mini-SIM,Predictive text input Organizer,Monochrome graphic,,"98 x 64 pixels, 5 lines, 3:2 ratio",,,,,No,128 KB,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 600 mAh battery (77596),,,,,,,,,,,,,,,,,,,,,,,,,,Up to 5 h,Up to 120 h,No,No,,100,"10 dialed, 10 received, 10 missed calls","SMS, EMS",2 - Answer and Numbers,No,,WAP 2.0/xHTML,"Vibration; Downloadable monophonic ringtones, composer",16 + 11,Yes,No
motorola,Motorola V60i,https://fdn2.gsmarena.com/vv/bigpic/mov60i.gif,GSM,GSM 900 / 1800 / 1900,Second display 96 x 16 pixels Downloadable screensavers,,No,,,,"2002, Q4",Discontinued,"87 x 45 x 24 mm, 73 cc (3.43 x 1.77 x 0.94 in)",103 g (3.63 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice memo Voice dial Changeable front covers,Monochrome graphic,,"96 x 64 pixels, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 700 mAh battery (SNN5704),,,,,,,,,,,,,,,,,,,,,,,,,,Up to 3 h 20 min,Up to 100 h,Class 8,No,,500,"10 dialed, 5 received, 5 missed calls","SMS, EMS 4.0",Downloadable,Yes,,WAP 1.2.1,"Vibration; Downloadable monophonic ringtones, composer",,Yes,No
motorola,Motorola V66i,https://fdn2.gsmarena.com/vv/bigpic/mov66i.gif,GSM,GSM 900 / 1800 / 1900,Fixed icons,,1 MB memory for Java apps 25 phone book voice tags 9 quick access voice tags,,,,2001,Discontinued,84 x 44 x 21 mm (3.31 x 1.73 x 0.83 in),79 g (2.79 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice memo Voice dial,"Monochrome graphic, Optimax",,"96 x 54 pixels, 5 lines, 16:9 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 500 mAh battery,,3,,,,,,,,,,,,,,,,,,,,,,,,up to 3 h,up to 120 h,Class 8,No,,1000,"10 dialed, 10 received, 10 missed calls","SMS, EMS","5 - Paddle Ball, Mind Blaster, Falling Numbers, Video Pocker and Black Jack + Java",Yes,,WAP 1.2.1,Vibration; Downloadable monophonic ringtones,,Yes,No
motorola,Motorola Accompli 388,https://fdn2.gsmarena.com/vv/bigpic/moa388.gif,GSM,GSM 900 / 1800 / 1900,4 level greyscale Handwriting Recognition Ink pad Touch-screen,,30 phone book voice tags,,,,2002,Discontinued,98 x 58 x 24 mm (3.86 x 2.28 x 0.94 in),130 g (4.59 oz),,Mini-SIM,PDA Organizer Voice memo Voice dial Smart button Volume keys,Monochrome graphic,,"320 x 240 pixels, 8 lines, 4:3 ratio",,,33 MHz,,No,2MB 8MB RAM,,,,,,,No,No,No,No,No,,No,Proprietary,,Removable Li-Ion 800 mAh battery,,,,,,,,,,,,,,,,,,,,,,,,Yes,,4 h 30 min,145 h,Class 4,No,,1000,"20 dialed, 20 received, 20 missed calls","SMS, EMS, Email","3 - Wu Zi Qi, Sokoban, Black Jack  / None",Yes,,WAP 1.2.1,"Monophonic ringtones, composer (piano keyboard)",,Yes,No
motorola,Motorola V60,https://fdn2.gsmarena.com/vv/bigpic/mov60.gif,GSM,GSM 900 / 1800 / 1900,Second display,,25 phone book voice tags 9 quick access voice tags,,,,"2001, Q4",Discontinued,"87 x 45 x 24 mm, 73 cc (3.43 x 1.77 x 0.94 in)",109 g (3.84 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice memo Voice dial,Monochrome graphic,,"96 x 64 pixels, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 700 mAh battery Removable Li-Ion (SNN5704),,,,,,,,,,,,,,,,,,,,,,,,,,Up to 3 h,Up to 130 h,Class 8,No,,500,"10 dialed, 10  received + missed calls",SMS,On some versions,No,,WAP 1.1,"Vibration; Monophonic ringtones, composer",,Yes,No
motorola,Motorola Accompli 008,https://fdn2.gsmarena.com/vv/bigpic/moa008.gif,GSM,GSM 900 / 1800,4 level greyscale Handwriting Recognition Ink pad,,No,,,,2002,Discontinued,98 x 60 x 28 mm (3.86 x 2.36 x 1.10 in),155 g (5.47 oz),,Mini-SIM,PDA Organizer Voice memo Voice dial Smart button Volume keys,"Monochrome graphics, resistive touchscreen",,"320 x 240 pixels, 8 lines, 4:3 ratio",,,33 MHz,,No,2MB 8MB RAM,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion battery,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,Class 2,No,,1000 entries,,"SMS, Email",3,Yes,,WAP,"Vibration; Downloadable monophonic ringtones, composer",26,Yes,No
motorola,Motorola Timeport 280,https://fdn2.gsmarena.com/vv/bigpic/mot280.gif,GSM,GSM 900 / 1800 / 1900,25 voice dial slots 19 message templates,,No,,,,2001,Discontinued,"125 x 49 x 24 mm, 98 cc (4.92 x 1.93 x 0.94 in)",109 g (3.84 oz),,Mini-SIM,Organizer Voice note Voice activation,"Monochrome graphic, Optimax",,"128 x 100 pixels, 7 lines x 16 chars",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 800 mAh battery,,,,,,,,,,,,,,,,,,,,,,,,Yes,,3 h - 4 h,150 h - 250 h,Class 8,No,,1000,"10 dialed, 5 received, 5 missed calls",SMS,Yes,No,,WAP,"Vibration; Monophonic ringtones, composer",,Yes,No
motorola,Motorola Timeport 260,https://fdn2.gsmarena.com/vv/bigpic/mot260.gif,GSM,GSM 900 / 1800 / 1900,25 phone book voice tags 9 quick access voice tags,,No,,,,2002,Discontinued,125 x 49 x 24 mm (4.92 x 1.93 x 0.94 in),108 g (3.81 oz),,Mini-SIM,Voice note Voice activation Answering machine Organizer,"Monochrome graphic, Optimax",,5 lines,,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 500 mAh battery,,Silver,,,,,,,,,,,,,,,,,,,,,,Yes,,210 min,150 h,Class 4,No,,100,"10 dialed, 5 received, 5 missed calls",SMS,No,No,,WAP 1.1,"Vibration; Monophonic ringtones, composer",,Yes,No
motorola,Motorola Timeport 250,https://fdn2.gsmarena.com/vv/bigpic/mot250.gif,GSM,GSM 900 / 1800 / 1900,Blue backlight,,1000 entries in the scheduler 25 phone book voice tags 9 quick access voice tags,,,,2001,Discontinued,130 x 46 x 23 mm (5.12 x 1.81 x 0.91 in),97 g (3.42 oz),,Mini-SIM,Voice note Voice activation Answering machine Organizer,"Monochrome graphic, Optimax",,"98 x 64 pixels, 5 lines, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 600 mAh battery,,Silver,,,,,,,,,,,,,,,,,,,,,,Yes,,up to 210 min,up to 110 h,No,No,,300,"10 dialed, 5 received, 5 missed calls",SMS,Yes,No,,WAP,"Vibration; Downloadable monophonic ringtones, composer",16 + 11,Yes,No
motorola,Motorola Talkabout T192,https://fdn2.gsmarena.com/vv/bigpic/mot192.gif,GSM,GSM 900 / 1800,Screen savers,,No,,,,2001,Discontinued,"120 x 46 x 23 mm, 93 cc (4.72 x 1.81 x 0.91 in)",117 g (4.13 oz),,Mini-SIM,Predictive text input Voice note Voice activation Calculator Interchangeable Bezel/Lens,Monochrome graphic,,"98 x 64 pixels, 5 lines, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion battery,,"3 - Silver Mist, Magic Green, Graphite Grey",,,,,,,,,,,,,,,,,,,,,,,,Up to 300 min,Up to 180 h,Class 4,No,,,"10 dialed, 10 received, 10 missed calls","SMS, EMS",Yes,No,,WAP 1.1,Vibration; Downloadable monophonic ringtones,,Yes,No
motorola,Motorola Talkabout T191,https://fdn2.gsmarena.com/vv/bigpic/mot191.gif,GSM,GSM 900 / 1800,Screen savers,,No,,,,2001,Discontinued,"106 x 40 x 15 mm, 66 cc (4.17 x 1.57 x 0.59 in)",80 g (2.82 oz),,Mini-SIM,Predictive text input Voice note Voice activation Organizer,Monochrome graphic,,"98 x 64 pixels, 5 lines, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion battery,,Silver,,,,,,,,,,,,,,,,,,,,,,,,3 h,120 h,No,No,,,"10 dialed, 10 received, 10 missed calls",SMS,Yes,No,,WAP 1.1,"Vibration; Downloadable monophonic ringtones, composer",16 + 11,Yes,No
motorola,Motorola Accompli 009,https://fdn2.gsmarena.com/vv/bigpic/moa009.gif,GSM,GSM 900 / 1800 / 1900,25 phone book voice tags 9 quick access voice tags,,No,,,,2001,Discontinued,"92 x 72 x 27 mm, 150 cc (3.62 x 2.83 x 1.06 in)",216.5g (7.62 oz),,Mini-SIM,PDA Organizer Voice memo Voice dial Smart button  NavDisc Write and read SMS hot keys OK button on outside,"CSTN, 256 colors",,"240 x 160 pixels, 55 x 35 mm, 3:2 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 600 mAh battery,,"2 - Radar Blue, Accompli Silver",,,,,,,,,,,,,,,,,,,,,,Yes,,120 min - 160 min,80 h - 130 h,Class 4,No,QWERTY,100,"10 dialed, 5 received, 5 missed calls","SMS, Email",Yes,No,,WAP,"Vibration; Monophonic ringtones, composer",26,Yes,Yes
motorola,Motorola V.box(V100),https://fdn2.gsmarena.com/vv/bigpic/movbox.gif,GSM,GSM 900 / 1800,Fixed icons,,25 phone book voice tags 9 quick access voice tags,,,,2000,Discontinued,83 x 44 x 25 mm (3.27 x 1.73 x 0.98 in),83 g (2.93 oz),,Mini-SIM,Voice memo Voice dial Smart button  Volume keys NavDisc Write and read SMS hot keys OK button on outside,Monochrome graphic,,"126 x 64 pixels, 7 lines",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 600 mAh battery,,,,,,,,,,,,,,,,,,,,,,,,,,3 h 30 min,120 h,No,No,QWERTY,100,"10 dialed, 5 received, 5 missed calls",SMS,3,No,,WAP,"Vibration; Downloadable monophonic ringtones, composer",26,Yes,No
motorola,Motorola V66,https://fdn2.gsmarena.com/vv/bigpic/mov66.gif,GSM,GSM 900 / 1800 / 1900,Fixed icons,,25 phone book voice tags 9 quick access voice tags,,,,2001,Discontinued,84 x 44 x 21 mm (3.31 x 1.73 x 0.83 in),79 g (2.79 oz),,Mini-SIM,Predictive text input (iTAP) Organizer Voice memo Voice dial,"Monochrome graphic, Optimax",,"96 x 54 pixels, 5 lines, 16:9 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 500 mAh battery (SNN5611),,3,,,,,,,,,,,,,,,,,,,,,,,,2 h - 3 h,40 h - 100 h,Class 8,No,,500,"10 dialed, 5 received, 5 missed calls",SMS,Yes,No,,WAP,Vibration; Monophonic ringtones,,Yes,No
motorola,Motorola V50,https://fdn2.gsmarena.com/vv/bigpic/mov50.gif,GSM,GSM 900 / 1800,Fixed icons,,25 phone book voice tags 9 quick access voice tags,,,,2000,Discontinued,83 x 44 x 25 mm (3.27 x 1.73 x 0.98 in),83 g (2.93 oz),,Mini-SIM,Predictive text input (iTAP) Voice memo Voice dial,"Monochrome graphic, Optimax",,"96 x 54 pixels, 5 lines, 16:9 ratio",,,,,No,,,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 600 mAh battery,,3,,,,,,,,,,,,,,,,,,,,,,,,130 min - 200 min,55 h - 125 h,No,No,,100,"10 dialed, 5 received, 5 missed calls",SMS,Yes,No,,WAP,Vibration; Downloadable monophonic ringtones,26,Yes,No
